a,K,t,y
5,0.7100712681251748,3.6816734879490673,0.9724709321507098
5,0.7100712681251748,3.7216916780354703,0.9851280365970119
5,0.7100712681251748,3.7617098681218732,0.9977301713042959
5,0.7100712681251748,3.801728058208276,1.0102746629021104
5,0.7100712681251748,3.841746248294679,1.0227588637492007
5,0.7100712681251748,3.881764438381082,1.035180152429649
5,0.7100712681251748,3.921782628467485,1.0475359342406443
5,0.7100712681251748,3.961800818553888,1.0598236416718085
5,0.7100712681251748,4.0018190086402905,1.072040734875997
5,0.7100712681251748,4.041837198726694,1.0841847021315112
5,0.7100712681251748,4.081855388813096,1.0962530602956475
5,0.7100712681251748,4.1218735788995,1.108243355249521
5,0.7100712681251748,4.161891768985902,1.1201531623340961
5,0.7100712681251748,4.201909959072306,1.1319800867773664
5,0.7100712681251748,4.241928149158708,1.1437217641126216
5,0.7100712681251748,4.281946339245111,1.1553758605877487
5,0.7100712681251748,4.321964529331514,1.1669400735655098
5,0.7100712681251748,4.361982719417917,1.1784121319147467
5,0.7100712681251748,4.40200090950432,1.1897897963924642
5,0.7100712681251748,4.4420190995907225,1.2010708600167426
5,0.7100712681251748,4.482037289677126,1.2122531484304357
5,0.7100712681251748,4.522055479763528,1.2233345202556158
5,0.7100712681251748,4.562073669849932,1.2343128674387198
5,0.7100712681251748,4.602091859936334,1.2451861155863644
5,0.7100712681251748,4.642110050022738,1.2559522242917909
5,0.7100712681251748,4.68212824010914,1.2666091874519128
5,0.7100712681251748,4.722146430195543,1.27715503357493
5,0.7100712681251748,4.762164620281946,1.2875878260784839
5,0.7100712681251748,4.802182810368349,1.2979056635783293
5,0.7100712681251748,4.842201000454752,1.308106680167498
5,0.7100712681251748,4.8822191905411545,1.3181890456859335
5,0.7100712681251748,4.922237380627558,1.328150965980577
5,0.7100712681251748,4.96225557071396,1.3379906831558925
5,0.7100712681251748,5.002273760800364,1.3477064758148116
5,0.7100712681251748,5.042291950886766,1.3572966592900886
5,0.7100712681251748,5.08231014097317,1.366759585866058
5,0.7100712681251748,5.122328331059572,1.3760936449907843
5,0.7100712681251748,5.162346521145975,1.385297263478602
5,0.7100712681251748,5.202364711232378,1.3943689057030397
5,0.7100712681251748,5.242382901318781,1.4033070737801308
5,0.7100712681251748,5.282401091405184,1.4121103077421127
5,0.7100712681251748,5.3224192814915865,1.4207771857015152
5,0.7100712681251748,5.36243747157799,1.4293063240056478
5,0.7100712681251748,5.402455661664392,1.4376963773814941
5,0.7100712681251748,5.442473851750796,1.4459460390710206
5,0.7100712681251748,5.482492041837198,1.454054040956916
5,0.7100712681251748,5.522510231923602,1.462019153678777
5,0.7100712681251748,5.562528422010004,1.4698401867397521
5,0.7100712681251748,5.602546612096407,1.4775159886036693
5,0.7100712681251748,5.64256480218281,1.4850454467826644
5,0.7100712681251748,5.682582992269213,1.4924274879153354
