n,theta_rad,group_delay_samples
2,0.4389209774476156,1.445377004946863
2,0.4394446301653335,1.4458533266837321
2,0.43996828288305145,1.4463299124689684
2,0.4404919356007694,1.4468067607962212
2,0.4410155883184873,1.447283870154365
2,0.4415392410362052,1.447761239028182
2,0.4420628937539231,1.4482388658992704
2,0.44258654647164103,1.4487167492446815
2,0.44311019918935896,1.4491948875379421
2,0.4436338519070769,1.4496732792491684
2,0.4441575046247948,1.4501519228433608
2,0.44468115734251273,1.4506308167823363
2,0.4452048100602306,1.451109959523933
2,0.44572846277794853,1.4515893495220098
2,0.44625211549566646,1.4520689852265605
2,0.4467757682133844,1.452548865083827
2,0.4472994209311023,1.453028987536186
2,0.44782307364882024,1.4535093510207844
2,0.44834672636653816,1.4539899539726093
2,0.44887037908425603,1.4544707948221003
2,0.44939403180197396,1.454951871995263
2,0.4499176845196919,1.4554331839144652
2,0.4504413372374098,1.455914728999005
2,0.45096498995512774,1.4563965056623829
2,0.45148864267284566,1.4568785123155976
2,0.4520122953905636,1.4573607473660104
2,0.45253594810828146,1.457843209215298
2,0.4530596008259994,1.4583258962625223
2,0.4535832535437173,1.4588088069029936
2,0.45410690626143524,1.4592919395273611
2,0.45463055897915317,1.4597752925220675
2,0.4551542116968711,1.460258864270486
2,0.455677864414589,1.4607426531516694
2,0.45620151713230694,1.4612266575401236
2,0.4567251698500248,1.4617108758072845
2,0.45724882256774274,1.4621953063203819
2,0.45777247528546067,1.462679947442325
2,0.4582961280031786,1.4631647975322721
2,0.4588197807208965,1.4636498549455155
2,0.45934343343861445,1.4641351180328002
2,0.45986708615633237,1.4646205851419154
2,0.46039073887405024,1.4651062546158755
2,0.46091439159176817,1.4655921247942842
2,0.4614380443094861,1.4660781940118568
2,0.461961697027204,1.4665644606001251
2,0.46248534974492195,1.4670509228868696
2,0.4630090024626399,1.4675375791947545
2,0.4635326551803578,1.468024427843602
2,0.46405630789807567,1.4685114671483461
2,0.4645799606157936,1.468998695421078
2,0.4651036133335115,1.4694861109691146
2,0.46562726605122945,1.4699737120949976
2,0.4661509187689474,1.4704614970988814
2,0.4666745714866653,1.470949464276373
2,0.46719822420438323,1.4714376119185317
2,0.4677218769221011,1.4719259383127792
2,0.468245529639819,1.4724144417427851
2,0.46876918235753695,1.4729031204882403
2,0.4692928350752549,1.4733919728241744
2,0.4698164877929728,1.4738809970222064
2,0.47034014051069073,1.4743701913498626
2,0.47086379322840866,1.4748595540708038
2,0.4713874459461265,1.47534908344403
2,0.47191109866384445,1.4758387777258122
2,0.4724347513815624,1.4763286351671923
2,0.4729584040992803,1.4768186540153465
2,0.47348205681699823,1.477308832514609
2,0.47400570953471616,1.4777991689036298
2,0.4745293622524341,1.4782896614185574
2,0.47505301497015195,1.4787803082909932
2,0.4755766676878699,1.4792711077474223
2,0.4761003204055878,1.4797620580121702
2,0.47662397312330573,1.4802531573053557
2,0.47714762584102366,1.4807444038414133
2,0.4776712785587416,1.4812357958318216
2,0.4781949312764595,1.4817273314847625
2,0.4787185839941774,1.482219009003643
2,0.4792422367118953,1.4827108265876632
2,0.47976588942961323,1.483202782432727
2,0.48028954214733116,1.4836948747301903
2,0.4808131948650491,1.484187101667544
2,0.481336847582767,1.4846794614281862
2,0.48186050030048494,1.4851719521916493
2,0.4823841530182028,1.4856645721341692
2,0.48290780573592074,1.486157319426411
2,0.48343145845363866,1.486650192236084
2,0.4839551111713566,1.487143188727373
2,0.4844787638890745,1.4876363070592333
2,0.48500241660679244,1.4881295453870962
2,0.48552606932451037,1.4886229018632093
2,0.4860497220422283,1.489116374634932
2,0.48657337475994616,1.4896099618453036
2,0.4870970274776641,1.4901036616344072
2,0.487620680195382,1.4905974721383473
2,0.48814433291309994,1.4910913914876573
2,0.48866798563081787,1.491585417810711
2,0.4891916383485358,1.4920795492314483
2,0.4897152910662537,1.4925737838690338
2,0.4902389437839716,1.4930681198392222
2,0.4907625965016895,1.4935625552536749
2,0.49128624921940744,1.4940570882204156
2,0.49180990193712537,1.4945517168429205
2,0.4923335546548433,1.4950464392214826
2,0.4928572073725612,1.4955412534512789
2,0.49338086009027915,1.4960361576248715
2,0.493904512807997,1.4965311498295932
2,0.49442816552571495,1.4970262281492523
2,0.4949518182434329,1.497521390664474
2,0.4954754709611508,1.4980166354506537
2,0.4959991236788687,1.4985119605801174
2,0.49652277639658665,1.4990073641206436
2,0.4970464291143046,1.499502844136714
2,0.49757008183202245,1.4999983986883763
2,0.4980937345497404,1.5004940258314718
2,0.4986173872674583,1.500989723618659
2,0.4991410399851762,1.5014854900979344
2,0.49966469270289415,1.501981323313771
2,0.5001883454206121,1.50247722130689
2,0.50071199813833,1.5029731821132373
2,0.5012356508560479,1.503469203765576
2,0.5017593035737659,1.5039652842924625
2,0.5022829562914838,1.504461421718588
2,0.5028066090092016,1.5049576140651197
2,0.5033302617269195,1.50545385934754
2,0.5038539144446375,1.5059501555798533
2,0.5043775671623554,1.506446500771176
2,0.5049012198800733,1.5069428929257356
2,0.5054248725977912,1.507439330045031
2,0.5059485253155092,1.5079358101264688
2,0.5064721780332271,1.5084323311629078
2,0.506995830750945,1.5089288911435688
2,0.5075194834686629,1.5094254880548306
2,0.5080431361863809,1.509922119877956
2,0.5085667889040988,1.5104187845901151
2,0.5090904416218167,1.5109154801650675
2,0.5096140943395346,1.5114122045736167
2,0.5101377470572526,1.5119089557811094
2,0.5106613997749704,1.5124057317494817
2,0.5111850524926883,1.5129025304376
2,0.5117087052104062,1.5133993497993288
2,0.5122323579281242,1.5138961877859174
2,0.5127560106458421,1.514393042343272
2,0.51327966336356,1.514889911414457
2,0.5138033160812779,1.515386792938557
2,0.5143269687989959,1.5158836848502233
2,0.5148506215167138,1.5163805850811514
2,0.5153742742344317,1.516877491558489
2,0.5158979269521496,1.51737440220586
2,0.5164215796698676,1.5178713149430223
2,0.5169452323875855,1.5183682276851869
2,0.5174688851053034,1.5188651383454044
2,0.5179925378230212,1.5193620448319507
2,0.5185161905407392,1.5198589450483269
2,0.5190398432584571,1.520355836895419
2,0.519563495976175,1.5208527182704756
2,0.5200871486938929,1.5213495870660836
2,0.5206108014116109,1.5218464411715331
2,0.5211344541293288,1.5223432784720217
2,0.5216581068470467,1.522840096849336
2,0.5221817595647646,1.5233368941815115
2,0.5227054122824826,1.523833668342263
2,0.5232290650002005,1.5243304172022363
2,0.5237527177179184,1.5248271386276429
2,0.5242763704356364,1.5253238304810566
2,0.5248000231533543,1.525820490621868
2,0.5253236758710721,1.5263171169052612
2,0.52584732858879,1.5268137071823276
2,0.526370981306508,1.5273102593013164
2,0.5268946340242259,1.527806771106043
2,0.5274182867419438,1.5283032404364576
2,0.5279419394596617,1.5287996651298954
2,0.5284655921773797,1.5292960430190305
2,0.5289892448950976,1.5297923719325581
2,0.5295128976128155,1.53028864969599
2,0.5300365503305334,1.5307848741314274
2,0.5305602030482514,1.5312810430568788
2,0.5310838557659693,1.531777154286715
2,0.5316075084836872,1.5322732056310997
2,0.5321311612014051,1.53276919489781
2,0.532654813919123,1.5332651198900749
2,0.5331784666368409,1.5337609784074857
2,0.5337021193545588,1.5342567682457684
2,0.5342257720722767,1.534752487197693
2,0.5347494247899947,1.5352481330523915
2,0.5352730775077126,1.5357437035943349
2,0.5357967302254305,1.5362391966053792
2,0.5363203829431484,1.536734609863629
2,0.5368440356608664,1.5372299411432095
2,0.5373676883785843,1.5377251882144947
2,0.5378913410963022,1.5382203488446748
2,0.5384149938140201,1.538715420797871
2,0.5389386465317381,1.5392104018339978
2,0.539462299249456,1.5397052897086496
2,0.5399859519671739,1.5402000821751471
2,0.5405096046848917,1.5406947769827184
2,0.5410332574026097,1.541189371877067
2,0.5415569101203276,1.5416838646006
2,0.5420805628380455,1.54217825289129
2,0.5426042155557634,1.5426725344844954
2,0.5431278682734814,1.5431667071122774
2,0.5436515209911993,1.5436607685029458
2,0.5441751737089172,1.5441547163798077
2,0.5446988264266351,1.544648548464579
2,0.5452224791443531,1.5451422624759061
2,0.545746131862071,1.5456358561265233
2,0.5462697845797889,1.5461293271273462
2,0.5467934372975068,1.546622673186448
2,0.5473170900152248,1.5471158920067865
2,0.5478407427329426,1.547608981289045
2,0.5483643954506605,1.5481019387299284
2,0.5488880481683784,1.5485947620230718
2,0.5494117008860964,1.5490874488583586
2,0.5499353536038143,1.54957999692283
2,0.5504590063215322,1.5500724038995486
2,0.5509826590392501,1.5505646674678246
2,0.5515063117569681,1.5510567853052635
2,0.552029964474686,1.5515487550844682
2,0.5525536171924039,1.5520405744748587
2,0.5530772699101218,1.5525322411433535
2,0.5536009226278398,1.5530237527528925
2,0.5541245753455577,1.553515106963573
2,0.5546482280632756,1.5540063014315137
2,0.5551718807809934,1.5544973338096497
2,0.5556955334987114,1.5549882017481877
2,0.5562191862164293,1.5554789028938103
2,0.5567428389341472,1.5559694348895619
2,0.5572664916518651,1.5564597953753037
2,0.5577901443695831,1.5569499819880548
2,0.558313797087301,1.5574399923615374
2,0.5588374498050189,1.557929824125722
2,0.5593611025227369,1.5584194749073959
2,0.5598847552404548,1.558908942330845
2,0.5604084079581727,1.5593982240168316
2,0.5609320606758906,1.5598873175823655
2,0.5614557133936086,1.560376220641615
2,0.5619793661113265,1.5608649308062468
2,0.5625030188290443,1.5613534456840625
2,0.5630266715467622,1.5618417628791121
2,0.5635503242644802,1.5623298799938539
2,0.5640739769821981,1.562817794626426
2,0.564597629699916,1.5633055043723516
2,0.5651212824176339,1.5637930068239712
2,0.5656449351353519,1.564280299570214
2,0.5661685878530698,1.5647673801973951
2,0.5666922405707877,1.5652542462884185
2,0.5672158932885056,1.5657408954235734
2,0.5677395460062236,1.566227325179966
2,0.5682631987239415,1.56671353313061
2,0.5687868514416594,1.5671995168469266
2,0.5693105041593773,1.567685273897041
2,0.5698341568770953,1.568170801845099
2,0.5703578095948131,1.5686560982538822
2,0.570881462312531,1.569141160682193
2,0.5714051150302489,1.5696259866853097
2,0.5719287677479669,1.5701105738166916
2,0.5724524204656848,1.5705949196263873
2,0.5729760731834027,1.5710790216616033
2,0.5734997259011206,1.5715628774664765
2,0.5740233786188386,1.5720464845820743
2,0.5745470313365565,1.5725298405471904
2,0.5750706840542744,1.5730129428976625
2,0.5755943367719923,1.5734957891662589
2,0.5761179894897103,1.5739783768822235
2,0.5766416422074282,1.5744607035726403
2,0.5771652949251461,1.5749427667622058
2,0.5776889476428639,1.575424563972092
2,0.5782126003605819,1.5759060927209703
2,0.5787362530782998,1.576387350525124
2,0.5792599057960177,1.576868334897199
2,0.5797835585137356,1.5773490433473398
2,0.5803072112314536,1.5778294733836447
2,0.5808308639491715,1.5783096225105737
2,0.5813545166668894,1.5787894882305409
2,0.5818781693846073,1.579269068043459
2,0.5824018221023253,1.5797483594452615
2,0.5829254748200432,1.5802273599302907
2,0.5834491275377611,1.5807060669908424
2,0.583972780255479,1.5811844781144373
2,0.584496432973197,1.5816625907882553
2,0.5850200856909148,1.5821404024961794
2,0.5855437384086327,1.582617910718227
2,0.5860673911263506,1.5830951129330515
2,0.5865910438440686,1.5835720066174872
2,0.5871146965617865,1.584048589243821
2,0.5876383492795044,1.584524858283089
2,0.5881620019972224,1.5850008112038267
2,0.5886856547149403,1.5854764454716133
2,0.5892093074326582,1.5859517585499816
2,0.5897329601503761,1.5864267478992815
2,0.590256612868094,1.5869014109781574
2,0.590780265585812,1.5873757452422979
2,0.5913039183035299,1.5878497481456861
2,0.5918275710212478,1.5883234171390086
2,0.5923512237389656,1.5887967496707915
2,0.5928748764566836,1.589269743187515
2,0.5933985291744015,1.5897423951336123
2,0.5939221818921194,1.5902147029496518
2,0.5944458346098374,1.5906866640755197
2,0.5949694873275553,1.5911582759482599
2,0.5954931400452732,1.5916295360021877
2,0.5960167927629911,1.5921004416697997
2,0.5965404454807091,1.5925709903812049
2,0.597064098198427,1.5930411795642385
2,0.5975877509161449,1.5935110066443485
2,0.5981114036338628,1.5939804690451638
2,0.5986350563515808,1.594449564187471
2,0.5991587090692987,1.5949182894910336
2,0.5996823617870165,1.5953866423723184
2,0.6002060145047344,1.5958546202455182
2,0.6007296672224524,1.59632222052403
2,0.6012533199401703,1.5967894406174992
2,0.6017769726578882,1.5972562779347754
2,0.6023006253756061,1.5977227298824346
2,0.6028242780933241,1.598188793863983
2,0.603347930811042,1.59865446728179
2,0.6038715835287599,1.5991197475365198
2,0.6043952362464778,1.599584632025767
2,0.6049188889641958,1.6000491181455345
2,0.6054425416819137,1.6005132032906886
2,0.6059661943996316,1.6009768848527983
2,0.6064898471173495,1.6014401602224098
2,0.6070134998350675,1.6019030267879089
2,0.6075371525527853,1.6023654819354078
2,0.6080608052705032,1.602827523049882
2,0.6085844579882211,1.6032891475140332
2,0.6091081107059391,1.6037503527087438
2,0.609631763423657,1.6042111360122817
2,0.6101554161413749,1.6046714948028011
2,0.6106790688590928,1.6051314264557277
2,0.6112027215768108,1.6055909283440997
2,0.6117263742945287,1.6060499978405005
2,0.6122500270122466,1.6065086323144442
2,0.6127736797299645,1.6069668291345351
2,0.6132973324476825,1.6074245856683547
2,0.6138209851654004,1.607881899279846
2,0.6143446378831183,1.6083387673329526
2,0.6148682906008361,1.608795187190026
2,0.6153919433185541,1.6092511562102345
2,0.615915596036272,1.609706671752292
2,0.6164392487539899,1.6101617311740029
2,0.6169629014717078,1.6106163318307836
2,0.6174865541894258,1.6110704710756636
2,0.6180102069071437,1.6115241462613312
2,0.6185338596248616,1.6119773547391105
2,0.6190575123425796,1.6124300938579381
2,0.6195811650602975,1.6128823609660685
2,0.6201048177780154,1.613334153410051
2,0.6206284704957333,1.6137854685343882
2,0.6211521232134513,1.6142363036833558
2,0.6216757759311692,1.6146866561994102
2,0.622199428648887,1.6151365234226205
2,0.6227230813666049,1.6155859026933967
2,0.6232467340843229,1.6160347913503301
2,0.6237703868020408,1.6164831867296243
2,0.6242940395197587,1.616931086167142
2,0.6248176922374766,1.6173784869977226
2,0.6253413449551946,1.6178253865547276
2,0.6258649976729125,1.6182717821694723
2,0.6263886503906304,1.618717671172817
2,0.6269123031083483,1.619163050895736
2,0.6274359558260663,1.6196079186659063
2,0.6279596085437842,1.6200522718100956
2,0.6284832612615021,1.620496107655299
2,0.62900691397922,1.620939423526579
2,0.6295305666969379,1.6213822167487706
2,0.6300542194146558,1.6218244846436392
2,0.6305778721323737,1.6222662245338597
2,0.6311015248500916,1.6227074337413114
2,0.6316251775678096,1.6231481095853724
2,0.6321488302855275,1.6235882493848521
2,0.6326724830032454,1.6240278504584467
2,0.6331961357209633,1.6244669101239424
2,0.6337197884386813,1.6249054256969657
2,0.6342434411563992,1.6253433944933704
2,0.6347670938741171,1.6257808138282144
2,0.635290746591835,1.6262176810150777
2,0.635814399309553,1.6266539933671993
2,0.6363380520272709,1.627089748196454
2,0.6368617047449887,1.6275249428152847
2,0.6373853574627066,1.6279595745342021
2,0.6379090101804246,1.6283936406631483
2,0.6384326628981425,1.6288271385116104
2,0.6389563156158604,1.6292600653889622
2,0.6394799683335783,1.6296924186027582
2,0.6400036210512963,1.6301241954606667
2,0.6405272737690142,1.6305553932701287
2,0.6410509264867321,1.6309860093369934
2,0.64157457920445,1.631416040967565
2,0.642098231922168,1.6318454854667834
2,0.6426218846398859,1.6322743401395883
2,0.6431455373576038,1.6327026022909195
2,0.6436691900753218,1.6331302692242389
2,0.6441928427930397,1.633557338242781
2,0.6447164955107575,1.6339838066504626
2,0.6452401482284754,1.6344096717490402
2,0.6457638009461933,1.6348349308415209
2,0.6462874536639113,1.6352595812298887
2,0.6468111063816292,1.6356836202155591
2,0.6473347590993471,1.6361070451001751
2,0.647858411817065,1.636529853185266
2,0.648382064534783,1.6369520417715648
2,0.6489057172525009,1.6373736081596917
2,0.6494293699702188,1.6377945496500388
2,0.6499530226879368,1.6382148635434532
2,0.6504766754056547,1.6386345471401
2,0.6510003281233726,1.6390535977399168
2,0.6515239808410905,1.6394720126435232
2,0.6520476335588083,1.6398897891501747
2,0.6525712862765263,1.6403069245603774
2,0.6530949389942442,1.6407234161741826
2,0.6536185917119621,1.6411392612915279
2,0.65414224442968,1.641554457211896
2,0.654665897147398,1.641969001235907
2,0.6551895498651159,1.6423828906638391
2,0.6557132025828338,1.6427961227954029
2,0.6562368553005518,1.6432086949316727
2,0.6567605080182697,1.6436206043729271
2,0.6572841607359876,1.644031848420127
2,0.6578078134537055,1.6444424243738922
2,0.6583314661714235,1.6448523295357518
2,0.6588551188891414,1.6452615612073487
2,0.6593787716068592,1.6456701166904395
2,0.6599024243245771,1.6460779932868945
2,0.6604260770422951,1.6464851882994935
2,0.660949729760013,1.64689169903113
2,0.6614733824777309,1.6472975227846973
2,0.6619970351954488,1.6477026568641122
2,0.6625206879131668,1.6481070985731776
2,0.6630443406308847,1.6485108452168333
2,0.6635679933486026,1.648913894100133
2,0.6640916460663205,1.6493162425284709
2,0.6646152987840385,1.649717887808265
2,0.6651389515017564,1.6501188272460467
2,0.6656626042194743,1.6505190581493707
2,0.6661862569371922,1.6509185778261326
2,0.6667099096549101,1.651317383585024
2,0.667233562372628,1.6517154727355319
2,0.6677572150903459,1.6521128425873712
2,0.6682808678080638,1.6525094904510524
2,0.6688045205257818,1.6529054136386776
2,0.6693281732434997,1.6533006094632583
2,0.6698518259612176,1.6536950752365556
2,0.6703754786789355,1.6540888082728316
2,0.6708991313966535,1.6544818058881674
2,0.6714227841143714,1.6548740653973937
2,0.6719464368320893,1.6552655841169326
2,0.6724700895498072,1.6556563593653664
2,0.6729937422675252,1.6560463884605952
2,0.6735173949852431,1.6564356687221107
2,0.674041047702961,1.656824197471792
2,0.6745647004206788,1.6572119720309502
2,0.6750883531383968,1.657598989721464
2,0.6756120058561147,1.657985247868396
2,0.6761356585738326,1.6583707437969224
2,0.6766593112915505,1.6587554748324465
2,0.6771829640092685,1.6591394383027591
2,0.6777066167269864,1.6595226315373566
2,0.6782302694447043,1.6599050518656213
2,0.6787539221624223,1.6602866966185275
2,0.6792775748801402,1.6606675631295502
2,0.6798012275978581,1.6610476487323922
2,0.680324880315576,1.6614269507615518
2,0.680848533033294,1.6618054665541422
2,0.6813721857510119,1.6621831934487545
2,0.6818958384687297,1.662560128784662
2,0.6824194911864476,1.6629362699031844
2,0.6829431439041656,1.663311614146778
2,0.6834667966218835,1.6636861588586953
2,0.6839904493396014,1.6640599013857127
2,0.6845141020573193,1.6644328390749479
2,0.6850377547750373,1.6648049692746554
2,0.6855614074927552,1.665176289336273
2,0.6860850602104731,1.6655467966115793
2,0.686608712928191,1.665916488454286
2,0.687132365645909,1.666285362220151
2,0.6876560183636269,1.6666534152672057
2,0.6881796710813448,1.6670206449542775
2,0.6887033237990627,1.6673870486420128
2,0.6892269765167806,1.6677526236939002
2,0.6897506292344985,1.6681173674744514
2,0.6902742819522164,1.6684812773504518
2,0.6907979346699343,1.668844350690847
2,0.6913215873876523,1.669206584865833
2,0.6918452401053702,1.6695679772479934
2,0.6923688928230881,1.6699285252121854
2,0.692892545540806,1.670288226134744
2,0.693416198258524,1.6706470773948467
2,0.6939398509762419,1.6710050763733761
2,0.6944635036939598,1.6713622204531475
2,0.6949871564116777,1.6717185070191363
2,0.6955108091293957,1.6720739334589325
2,0.6960344618471136,1.6724284971622865
2,0.6965581145648314,1.6727821955211084
2,0.6970817672825493,1.6731350259292412
2,0.6976054200002673,1.6734869857831427
2,0.6981290727179852,1.6738380724821127
2,0.6986527254357031,1.674188283426588
2,0.699176378153421,1.674537616020757
2,0.699700030871139,1.6748860676708546
2,0.7002236835888569,1.675233635784707
2,0.7007473363065748,1.6755803177733242
2,0.7012709890242927,1.675926111050785
2,0.7017946417420107,1.6762710130328742
2,0.7023182944597286,1.6766150211378772
2,0.7028419471774465,1.6769581327874903
2,0.7033655998951645,1.6773003454053423
2,0.7038892526128824,1.6776416564183592
2,0.7044129053306002,1.677982063255513
2,0.7049365580483181,1.6783215633482769
2,0.705460210766036,1.6786601541319897
2,0.705983863483754,1.6789978330442636
2,0.7065075162014719,1.679334597525326
2,0.7070311689191898,1.6796704450181323
2,0.7075548216369077,1.6800053729689353
2,0.7080784743546257,1.6803393788268295
2,0.7086021270723436,1.6806724600429561
2,0.7091257797900615,1.6810046140730037
2,0.7096494325077795,1.6813358383753894
2,0.7101730852254974,1.6816661304094396
2,0.7106967379432153,1.6819954876400516
2,0.7112203906609332,1.682323907534169
2,0.711744043378651,1.6826513875618048
2,0.712267696096369,1.6829779251964965
2,0.7127913488140869,1.6833035179143963
2,0.7133150015318048,1.683628163195067
2,0.7138386542495228,1.6839518585220503
2,0.7143623069672407,1.684274601381162
2,0.7148859596849586,1.6845963892619693
2,0.7154096124026765,1.6849172196569953
2,0.7159332651203945,1.6852370900622873
2,0.7164569178381124,1.6855559979782129
2,0.7169805705558303,1.6858739409068448
2,0.7175042232735482,1.6861909163549171
2,0.7180278759912662,1.6865069218322333
2,0.7185515287089841,1.6868219548522347
2,0.7190751814267019,1.6871360129322284
2,0.7195988341444198,1.6874490935915674
2,0.7201224868621378,1.6877611943552893
2,0.7206461395798557,1.68807231275116
2,0.7211697922975736,1.6883824463101291
2,0.7216934450152915,1.6886915925668973
2,0.7222170977330095,1.6889997490608266
2,0.7227407504507274,1.6893069133344625
2,0.7232644031684453,1.6896130829339882
2,0.7237880558861632,1.6899182554091112
2,0.7243117086038812,1.690222428313632
2,0.7248353613215991,1.6905255992057846
2,0.725359014039317,1.690827765647441
2,0.7258826667570349,1.6911289252038841
2,0.7264063194747528,1.6914290754444892
2,0.7269299721924707,1.6917282139430654
2,0.7274536249101886,1.6920263382771736
2,0.7279772776279065,1.6923234460282401
2,0.7285009303456245,1.6926195347822386
2,0.7290245830633424,1.692914602128667
2,0.7295482357810603,1.693208645661798
2,0.7300718884987782,1.6935016629796564
2,0.7305955412164962,1.6937936516840182
2,0.7311191939342141,1.694084609381548
2,0.731642846651932,1.6943745336839129
2,0.73216649936965,1.694663422205167
2,0.7326901520873679,1.6949512725650493
2,0.7332138048050858,1.6952380823871636
2,0.7337374575228036,1.6955238493001161
2,0.7342611102405215,1.695808570936265
2,0.7347847629582395,1.6960922449314921
2,0.7353084156759574,1.6963748689285012
2,0.7358320683936753,1.6966564405729514
2,0.7363557211113932,1.6969369575145947
2,0.7368793738291112,1.6972164174093223
2,0.7374030265468291,1.6974948179160947
2,0.737926679264547,1.697772156699557
2,0.738450331982265,1.6980484314281057
2,0.7389739846999829,1.6983236397752535
2,0.7394976374177008,1.6985977794197424
2,0.7400212901354187,1.6988708480444075
2,0.7405449428531367,1.699142843336631
2,0.7410685955708546,1.6994137629887973
2,0.7415922482885724,1.699683604698862
2,0.7421159010062903,1.6999523661688727
2,0.7426395537240083,1.7002200451055387
2,0.7431632064417262,1.7004866392207987
2,0.7436868591594441,1.7007521462323894
2,0.744210511877162,1.7010165638616854
2,0.74473416459488,1.7012798898352912
2,0.7452578173125979,1.701542121885609
2,0.7457814700303158,1.7018032577498161
2,0.7463051227480337,1.7020632951695234
2,0.7468287754657517,1.7023222318917988
2,0.7473524281834696,1.7025800656698493
2,0.7478760809011875,1.7028367942609748
2,0.7483997336189054,1.7030924154274771
2,0.7489233863366233,1.70334692693757
2,0.7494470390543412,1.7036003265648105
2,0.7499706917720591,1.7038526120875304
2,0.750494344489777,1.7041037812890636
2,0.751017997207495,1.7043538319597928
2,0.7515416499252129,1.704602761893625
2,0.7520653026429308,1.7048505688912883
2,0.7525889553606487,1.7050972507571487
2,0.7531126080783667,1.7053428053022799
2,0.7536362607960846,1.7055872303449178
2,0.7541599135138025,1.7058305237053446
2,0.7546835662315204,1.706072683211346
2,0.7552072189492384,1.7063137066962781
2,0.7557308716669563,1.706553591998727
2,0.7562545243846741,1.706792336963872
2,0.756778177102392,1.7070299394410995
2,0.75730182982011,1.707266397286503
2,0.7578254825378279,1.7075017083611783
2,0.7583491352555458,1.707735870532133
2,0.7588727879732637,1.7079688816734233
2,0.7593964406909817,1.7082007396641075
2,0.7599200934086996,1.7084314423877913
2,0.7604437461264175,1.7086609877351293
2,0.7609673988441354,1.7088893736033697
2,0.7614910515618534,1.709116597894763
2,0.7620147042795713,1.7093426585181533
2,0.7625383569972892,1.7095675533869326
2,0.7630620097150072,1.7097912804222233
2,0.763585662432725,1.7100138375499228
2,0.7641093151504429,1.7102352227027495
2,0.7646329678681608,1.710455433820016
2,0.7651566205858787,1.710674468846264
2,0.7656802733035967,1.7108923257321749
2,0.7662039260213146,1.7111090024341138
2,0.7667275787390325,1.711324496916177
2,0.7672512314567504,1.7115388071481448
2,0.7677748841744684,1.7117519311059368
2,0.7682985368921863,1.711963866771157
2,0.7688221896099042,1.7121746121317756
2,0.7693458423276222,1.7123841651841758
2,0.7698694950453401,1.7125925239283788
2,0.770393147763058,1.712799686371909
2,0.7709168004807758,1.713005650529567
2,0.7714404531984937,1.71321041442161
2,0.7719641059162117,1.7134139760742073
2,0.7724877586339296,1.713616333521486
2,0.7730114113516475,1.7138174848039398
2,0.7735350640693655,1.7140174279675193
2,0.7740587167870834,1.7142161610654512
2,0.7745823695048013,1.7144136821582379
2,0.7751060222225192,1.7146099893116116
2,0.7756296749402372,1.7148050805990351
2,0.7761533276579551,1.7149989541003379
2,0.776676980375673,1.7151916079021703
2,0.7772006330933909,1.7153830400984589
2,0.7777242858111089,1.7155732487881323
2,0.7782479385288268,1.7157622320785322
2,0.7787715912465446,1.7159499880845033
2,0.7792952439642625,1.7161365149258927
2,0.7798188966819805,1.716321810729596
2,0.7803425493996984,1.716505873630922
2,0.7808662021174163,1.7166887017717727
2,0.7813898548351342,1.7168702932997348
2,0.7819135075528522,1.7170506463705806
2,0.7824371602705701,1.7172297591459937
2,0.782960812988288,1.7174076297962984
2,0.7834844657060059,1.7175842564977302
2,0.7840081184237239,1.7177596374333461
2,0.7845317711414418,1.7179337707950708
2,0.7850554238591597,1.7181066547796036
2,0.7855790765768776,1.7182782875925113
2,0.7861027292945955,1.7184486674470918
2,0.7866263820123134,1.7186177925609627
2,0.7871500347300313,1.7187856611615189
2,0.7876736874477492,1.7189522714832037
2,0.7881973401654672,1.7191176217675093
2,0.7887209928831851,1.7192817102627487
2,0.789244645600903,1.7194445352245111
2,0.7897682983186209,1.7196060949165712
2,0.7902919510363389,1.719766387610207
2,0.7908156037540568,1.7199254115828353
2,0.7913392564717747,1.7200831651202861
2,0.7918629091894926,1.72023964651612
2,0.7923865619072106,1.7203948540700367
2,0.7929102146249285,1.720548786091058
2,0.7934338673426463,1.7207014408952546
2,0.7939575200603642,1.7208528168046087
2,0.7944811727780822,1.7210029121501975
2,0.7950048254958001,1.7211517252715112
2,0.795528478213518,1.7212992545141788
2,0.796052130931236,1.7214454982317875
2,0.7965757836489539,1.7215904547856553
2,0.7970994363666718,1.7217341225450582
2,0.7976230890843897,1.7218764998870029
2,0.7981467418021077,1.7220175851966815
2,0.7986703945198256,1.7221573768661074
2,0.7991940472375435,1.7222958732954794
2,0.7997176999552614,1.722433072892727
2,0.8002413526729794,1.7225689740739654
2,0.8007650053906972,1.7227035752639495
2,0.8012886581084151,1.7228368748926641
2,0.801812310826133,1.7229688714012354
2,0.802335963543851,1.7230995632362465
2,0.8028596162615689,1.7232289488533752
2,0.8033832689792868,1.7233570267169398
2,0.8039069216970047,1.7234837952985345
2,0.8044305744147227,1.7236092530763472
2,0.8049542271324406,1.723733398539025
2,0.8054778798501585,1.723856230182264
2,0.8060015325678764,1.7239777465097177
2,0.8065251852855944,1.724097946033453
2,0.8070488380033123,1.724216827273267
2,0.8075724907210302,1.7243343887575975
2,0.8080961434387481,1.7244506290226127
2,0.808619796156466,1.7245655466133485
2,0.8091434488741839,1.7246791400821166
2,0.8096671015919018,1.7247914079905513
2,0.8101907543096197,1.7249023489073352
2,0.8107144070273377,1.725011961410928
