theta_rad,phase_deg,mag_dB
0.068656794820678,-87.35257427007932,-7.6441598294816675
0.06881388130768185,-87.34657929435784,-7.66381146477018
0.06897096779468569,-87.34058474327989,-7.6834173880825745
0.06912805428168953,-87.33459061778461,-7.702977805400049
0.06928514076869337,-87.32859691881087,-7.722492921301505
0.06944222725569721,-87.32260364729771,-7.741962938976262
0.06959931374270105,-87.31661080418348,-7.761388060236614
0.06975640022970489,-87.31061839040673,-7.78076848553023
0.06991348671670872,-87.30462640690551,-7.800104413952461
0.07007057320371256,-87.29863485461789,-7.819396043258474
0.0702276596907164,-87.29264373448156,-7.838643569875226
0.07038474617772024,-87.28665304743404,-7.857847188913395
0.07054183266472408,-87.28066279441282,-7.877007094179058
0.07069891915172792,-87.27467297635506,-7.896123478185332
0.07085600563873176,-87.26868359419751,-7.915196532163856
0.0710130921257356,-87.26269464887712,-7.934226446076119
