frequency_rad_s,magnitude_dB,phase_deg
0.00631345014837517,34.3369147064676,-359.746786777017
0.00634260144968523,34.3369419168827,-359.745617612939
0.00637188735225895,34.3369693792402,-359.744443050519
0.00640130847759519,34.3369970958737,-359.743263064834
0.00643086545006246,34.3370250691384,-359.742077630844
0.00646055889691219,34.3370533014112,-359.740886723392
0.00649038944829205,34.3370817950912,-359.739690317207
0.00652035773725929,34.3371105525996,-359.738488386902
0.00655046439979421,34.33713957638,-359.73728090697
0.00658071007481365,34.337168868899,-359.736067851788
0.00661109540418453,34.3371984326455,-359.734849195615
0.00664162103273749,34.337228270132,-359.73362491259
0.00667228760828056,34.3372583838939,-359.732394976733
0.00670309578161292,34.3372887764904,-359.731159361945
0.0067340462065387,34.3373194505042,-359.729918042005
0.00676513953988088,34.3373504085421,-359.728670990572
0.0067963764414952,34.3373816532349,-359.727418181184
0.00682775757428415,34.3374131872379,-359.726159587254
0.0068592836042111,34.337445013231,-359.724895182076
0.00689095520031437,34.337477133919,-359.723624938818
0.00692277303472147,34.3375095520317,-359.722348830526
0.00695473778266333,34.3375422703241,-359.721066830119
0.00698685012248865,34.337575291577,-359.719778910394
0.0070191107356783,34.3376086185968,-359.71848504402
0.00705152030685977,34.3376422542159,-359.717185203541
0.00708407952382169,34.337676201293,-359.715879361375
0.00711678907752847,34.3377104627135,-359.71456748981
0.0071496496621349,34.3377450413891,-359.71324956101
0.00718266197500093,34.337779940259,-359.711925547006
0.00721582671670645,34.3378151622892,-359.710595419704
0.00724914459106616,34.3378507104737,-359.709259150878
0.00728261630514451,34.3378865878337,-359.707916712171
0.0073162425692707,34.3379227974188,-359.706568075097
0.00735002409705376,34.3379593423068,-359.705213211039
0.00738396160539768,34.3379962256039,-359.703852091244
0.00741805581451664,34.3380334504453,-359.702484686831
0.0074523074479503,34.3380710199952,-359.701110968783
0.00748671723257912,34.338108937447,-359.69973090795
0.00752128589863982,34.3381472060239,-359.698344475046
0.00755601417974089,34.3381858289789,-359.696951640652
0.00759090281287809,34.3382248095953,-359.69555237521
0.00762595253845017,34.3382641511865,-359.69414664903
0.00766116410027454,34.338303857097,-359.692734432282
0.00769653824560304,34.3383439307022,-359.691315694998
0.00773207572513785,34.3383843754087,-359.689890407072
0.00776777729304739,34.3384251946547,-359.688458538261
0.00780364370698231,34.3384663919106,-359.687020058179
0.00783967572809157,34.3385079706785,-359.685574936304
0.00787587412103866,34.3385499344934,-359.684123141968
0.00791223965401773,34.3385922869227,-359.682664644366
0.00794877309876997,34.3386350315673,-359.681199412549
0.00798547523059992,34.3386781720612,-359.679727415424
0.008022346828392,34.3387217120722,-359.678248621755
0.00805938867462696,34.3387656553022,-359.676763000164
0.00809660155539856,34.3388100054872,-359.675270519125
0.00813398626043019,34.3388547663981,-359.673771146969
0.00817154358309167,34.3388999418407,-359.672264851879
0.00820927432041606,34.3389455356561,-359.670751601891
0.0082471792731166,34.338991551721,-359.669231364897
0.00828525924560368,34.3390379939481,-359.667704108635
0.00832351504600192,34.3390848662863,-359.666169800699
0.00836194748616734,34.3391321727214,-359.66462840853
0.00840055738170455,34.3391799172758,-359.663079899422
0.00843934555198408,34.3392281040095,-359.661524240515
0.00847831282015977,34.3392767370201,-359.6599613988
