omega,uncompensated_dB,compensated_2nd_dB
-8.950687924840883,2.1000717594631313,-32.121053485341115
-8.94974539991856,2.1142391130040283,-32.07106781090661
-8.948802874996238,2.128438663147731,-32.021115632520115
-8.947860350073913,2.14267046442943,-31.971196624606346
-8.94691782515159,2.1569345718153445,-31.92131046276115
-8.945975300229268,2.17123104070551,-31.87145682373575
-8.945032775306945,2.1855599269363393,-31.821635385421967
-8.944090250384622,2.199921286783318,-31.771845826836994
-8.943147725462298,2.2143151769637153,-31.722087828108428
-8.942205200539975,2.2287416546392143,-31.672361070459715
-8.941262675617653,2.2432007774187968,-31.622665236194905
-8.94032015069533,2.257692603361396,-31.573000008684296
-8.939377625773007,2.2722171909786995,-31.523365072349794
-8.938435100850683,2.286774599237993,-31.47376011265035
-8.93749257592836,2.301364887564855,-31.424184816067946
-8.936550051006037,2.315988115846176,-31.37463887009273
-8.935607526083714,2.3306443444329155,-31.325121963209202
-8.934665001161392,2.3453336341430147,-31.27563378488196
-8.933722476239069,2.360056046264312,-31.226174025541713
-8.932779951316745,2.374811642557516,-31.176742376571198
-8.931837426394422,2.3896004852590376,-31.1273385302917
-8.930894901472099,2.404422637084141,-31.077962179948692
-8.929952376549776,2.4192781612298546,-31.028613019698533
-8.929009851627454,2.434167121378012,-30.979290744594678
-8.92806732670513,2.449089581698345,-30.929995050574092
-8.927124801782806,2.464045606851446,-30.880725634444083
-8.926182276860484,2.4790352619920335,-30.83148219386841
-8.925239751938161,2.4940586127719926,-30.782264427354264
-8.924297227015838,2.5091157253435314,-30.73307203423891
-8.923354702093514,2.5242066663624083,-30.683904714676412
-8.922412177171191,2.539331502991014,-30.6347621696249
-8.921469652248868,2.5544903029017725,-30.58564410083292
-8.920527127326546,2.569683134280303,-30.536550210826825
-8.919584602404223,2.584910065828719,-30.487480202897732
-8.918642077481898,2.60017116676897,-30.438433781088634
-8.917699552559576,2.615466506846089,-30.389410650181816
-8.916757027637253,2.6307961563316984,-30.340410515685726
-8.91581450271493,2.6461601860273216,-30.291433083822554
-8.914871977792608,2.661558667267818,-30.242478061515516
-8.913929452870285,2.6769916719248488,-30.193545156376302
-8.91298692794796,2.692459272410384,-30.144634076692483
-8.912044403025638,2.7079615416800977,-30.095744531415374
-8.911101878103315,2.7234985532370777,-30.046876230147085
-8.910159353180992,2.739070381135301,-29.998028883128537
-8.90921682825867,2.754677099983235,-29.949202201227077
-8.908274303336345,2.77031878494753,-29.900395895924056
-8.907331778414022,2.7859955117565454,-29.851609679303067
-8.9063892534917,2.8017073567042217,-29.802843264037154
-8.905446728569377,2.817454396653705,-29.754096363377137
-8.904504203647054,2.8332367090411164,-29.705368691139352
-8.90356167872473,2.849054371879387,-29.656659961693585
-8.902619153802407,2.86490746376195,-29.60796988995144
-8.901676628880084,2.8807960638667973,-29.55929819135379
-8.900734103957761,2.896720251960219,-29.510644581859307
-8.899791579035439,2.9126801084007954,-29.462008777932418
-8.898849054113114,2.9286757141433495,-29.41339049653143
-8.897906529190792,2.9447071507428517,-29.364789455097057
-8.896964004268469,2.960774500358609,-29.31620537154014
-8.896021479346146,2.9768778457582097,-29.267637964230225
-8.895078954423823,2.9930172703216713,-29.219086951983844
-8.8941364295015,3.0091928580455543,-29.170552054052763
-8.893193904579176,3.0254046935471757,-29.122032990112316
-8.892251379656853,3.0416528620687036,-29.073529480250127
-8.89130885473453,3.057937449481577,-29.02504124495399
-8.890366329812208,3.074258542290674,-28.976568005100667
-8.889423804889885,3.0906162276386735,-28.928109481944265
-8.88848127996756,3.1070105933104237,-28.879665397104674
-8.887538755045238,3.1234417277372613,-28.831235472556376
-8.886596230122915,3.139909720001604,-28.782819430616534
-8.885653705200593,3.1564146598413245,-28.734416993933838
-8.88471118027827,3.172956637654302,-28.686027885477003
-8.883768655355947,3.189535744502985,-28.637651828523445
-8.882826130433623,3.2061520721190306,-28.5892885466477
-8.8818836055113,3.222805712907827,-28.540937763710495
-8.880941080588977,3.2394967599533633,-28.49259920384683
-8.879998555666655,3.256225307022854,-28.444272591455015
-8.879056030744332,3.272991448571533,-28.395957651185245
-8.878113505822007,3.289795279747512,-28.347654107928193
-8.877170980899685,3.3066368963965207,-28.299361686804126
-8.876228455977362,3.323516395067003,-28.251080113151005
-8.87528593105504,3.340433873014952,-28.202809112513606
-8.874343406132716,3.357389428208939,-28.154548410632163
-8.873400881210392,3.374383159335202,-28.106297733430985
-8.87245835628807,3.39141516580261,-28.058056807007606
-8.871515831365747,3.4084855477479965,-28.009825357620954
-8.870573306443424,3.42559440604123,-27.961603111680468
-8.869630781521101,3.4427418422904865,-27.91338979573475
-8.868688256598777,3.4599279588475644,-27.8651851364603
-8.867745731676454,3.4771528588131173,-27.816988860650515
-8.866803206754131,3.4944166460422204,-27.768800695203982
-8.865860681831808,3.511719425149689,-27.720620367113597
-8.864918156909486,3.5290613015156156,-27.67244760345518
-8.863975631987163,3.546442381290902,-27.624282131376265
-8.863033107064838,3.563862771402916,-27.576123678084684
-8.862090582142516,3.58132257956099,-27.527971970837726
-8.861148057220193,3.598821914262334,-27.479826736930335
-8.86020553229787,3.6163608847977,-27.431687703684076
-8.859263007375548,3.6339396012571767,-27.38355459843591
-8.858320482453223,3.651558174536151,-27.335427148526676
-8.8573779575309,3.6692167163410905,-27.287305081290178
-8.856435432608578,3.6869153391957203,-27.23918812404136
-8.855492907686255,3.704654156446969,-27.191076004065234
-8.854550382763932,3.722433282271081,-27.14296844860553
-8.853607857841608,3.740252831679846,-27.094865184853155
-8.852665332919285,3.758112920526675,-27.0467659399352
-8.851722807996962,3.7760136655130987,-26.998670440903
-8.85078028307464,3.793955184195003,-26.950578414721008
-8.849837758152317,3.8119375949890424,-26.90248958825532
-8.848895233229992,3.829961017179197,-26.854403688262067
-8.84795270830767,3.848025570923142,-26.806320441376307
-8.847010183385347,3.866131377259086,-26.758239574099928
-8.846067658463024,3.8842785581123076,-26.710160812790487
-8.845125133540702,3.902467236301917,-26.662083883649537
-8.844182608618379,3.920697535547683,-26.61400851271103
-8.843240083696054,3.9389695804769405,-26.56593442582956
-8.842297558773732,3.957283496631396,-26.51786134866912
-8.841355033851409,3.9756394104743507,-26.469789006690803
-8.840412508929086,3.9940374493976645,-26.421717125141488
-8.839469984006763,4.012477741728937,-26.37364542904194
-8.838527459084439,4.030960416738786,-26.325573643174927
-8.837584934162116,4.04948560464802,-26.277501492073778
-8.836642409239793,4.068053436635201,-26.229428700009958
-8.83569988431747,4.086664044843998,-26.181354990981454
-8.834757359395148,4.1053175623907325,-26.133280088700836
-8.833814834472825,4.1240141233720164,-26.085203716583138
-8.8328723095505,4.142753862872434,-26.037125597733855
-8.831929784628178,4.161536916972224,-25.989045454937102
-8.830987259705855,4.180363422755289,-25.940963010643006
-8.830044734783533,4.199233518317028,-25.892877986955884
-8.82910220986121,4.218147342772359,-25.84479010562191
-8.828159684938885,4.237105036263869,-25.79669908801673
-8.827217160016563,4.256106739969837,-25.74860465513355
-8.82627463509424,4.27515259611274,-25.70050652757013
-8.825332110171917,4.294242747967436,-25.652404425516785
-8.824389585249595,4.313377339869668,-25.604298068743763
-8.82344706032727,4.332556517224609,-25.556187176588608
-8.822504535404947,4.351780426515367,-25.508071467943903
-8.821562010482625,4.371049215311877,-25.45995066124409
-8.820619485560302,4.390363032279598,-25.41182447445307
-8.81967696063798,4.409722027188439,-25.363692625051335
-8.818734435715655,4.429126350921767,-25.31555483002302
-8.817791910793332,4.448576155485384,-25.267410805843326
-8.81684938587101,4.468071594016915,-25.219260268464993
-8.815906860948687,4.487612820794945,-25.171102933305622
-8.814964336026364,4.5071999912484575,-25.122938515234416
-8.814021811104041,4.526833261966312,-25.07476672855901
-8.813079286181717,4.546512790706865,-25.026587287012063
-8.812136761259394,4.566238736407528,-24.978399903738318
-8.811194236337071,4.58601125919479,-24.930204291280596
-8.810251711414748,4.60583052039395,-24.882000161566648
-8.809309186492426,4.625696682539208,-24.83378722589547
-8.808366661570101,4.645609909383789,-24.785565194923592
-8.807424136647779,4.665570365910046,-24.737333778651603
-8.806481611725456,4.685578218340039,-24.68909268640985
-8.805539086803133,4.705633634145819,-24.640841626844793
-8.80459656188081,4.725736782060069,-24.592580307904974
-8.803654036958486,4.745887832086816,-24.54430843682676
-8.802711512036163,4.766086955512103,-24.496025720120528
-8.80176898711384,4.786334324915133,-24.447731863555838
-8.800826462191518,4.806630114179195,-24.399426572147384
-8.799883937269195,4.826974498502855,-24.351109550140425
-8.79894141234687,4.8473676544113005,-24.302780500996096
-8.797998887424548,4.867809759767624,-24.254439127377108
-8.797056362502225,4.888300993784612,-24.20608513113237
-8.796113837579902,4.9088415370362615,-24.15771821328246
-8.79517131265758,4.92943157146965,-24.109338074004572
-8.794228787735257,4.9500712804168865,-24.06094441261733
-8.793286262812932,4.97076084860724,-24.012536927565495
-8.79234373789061,4.991500462179205,-23.964115316405014
-8.791401212968287,5.0122903086931005,-23.915679275786967
-8.790458688045964,5.033130577143419,-23.86722850144238
-8.789516163123642,5.054021457971521,-23.81876268816643
-8.788573638201317,5.074963143078469,-23.77028152980252
-8.787631113278994,5.0959558258377955,-23.721784719226747
-8.786688588356672,5.116999701108849,-23.673271948331195
-8.785746063434349,5.138094965249879,-23.62474290800818
-8.784803538512026,5.15924181613144,-23.576197288133788
-8.783861013589702,5.180440453150031,-23.527634777551313
-8.782918488667379,5.201691077241598,-23.479055064055036
-8.781975963745056,5.222993890895681,-23.43045783437293
-8.781033438822734,5.244349098169242,-23.38184277415014
-8.78009091390041,5.26575690470095,-23.333209567931842
-8.779148388978086,5.287217517725539,-23.284557899146037
-8.778205864055764,5.3087311460882,-23.23588745008653
-8.777263339133441,5.330298000259523,-23.18719790189496
-8.776320814211118,5.351918292350217,-23.138488934543492
-8.775378289288795,5.373592236126182,-23.089760226817
-8.774435764366473,5.3953200470237554,-23.041011456295095
-8.773493239444148,5.417101942165181,-22.99224229933388
-8.772550714521826,5.438938140374013,-22.943452431048176
-8.771608189599503,5.46082886219116,-22.89464152529241
-8.77066566467718,5.482774329890701,-22.84580925464242
-8.769723139754857,5.504774767496073,-22.796955290376637
-8.768780614832533,5.526830400796515,-22.74807930245693
-8.76783808991021,5.54894145736339,-22.69918095950995
-8.766895564987887,5.571108166567259,-22.65025992880719
-8.765953040065565,5.593330759594654,-22.60131587624588
-8.765010515143242,5.615609469465274,-22.552348466329203
-8.76406799022092,5.637944531049386,-22.50335736214641
-8.763125465298595,5.660336181085452,-22.45434222535264
-8.762182940376272,5.682784658197767,-22.405302716149038
-8.76124041545395,5.705290202914718,-22.356238493261728
-8.760297890531627,5.72785305768692,-22.307149213921434
-8.759355365609304,5.7504734669056585,-22.258034533842622
-8.75841284068698,5.773151676921698,-22.208894107202187
-8.757470315764657,5.795887936064005,-22.159727586618587
-8.756527790842334,5.818682494659203,-22.11053462312971
-8.755585265920011,5.84153560505079,-22.0613148661715
-8.754642740997689,5.864447521618859,-22.0120679635559
-8.753700216075364,5.887418500800018,-21.9627935614485
-8.752757691153041,5.910448801107374,-21.913491304346504
-8.751815166230719,5.933538683151199,-21.864160835055472
-8.750872641308396,5.9566884096594315,-21.814801794666764
-8.749930116386073,5.979898245498615,-21.765413822534263
-8.748987591463749,6.003168457695161,-21.71599655625088
-8.748045066541426,6.026499315456604,-21.666549631625244
-8.747102541619103,6.049891090193638,-21.617072682657167
-8.74616001669678,6.073344055541904,-21.567565341513877
-8.745217491774458,6.096858487384366,-21.518027238505454
-8.744274966852135,6.12043466387388,-21.468458002060018
-8.74333244192981,6.144072865456104,-21.418857258698715
-8.742389917007488,6.167773374892499,-21.36922463301074
-8.741447392085165,6.19153647728405,-21.319559747627224
-8.740504867162842,6.21536246009489,-21.269862223195695
-8.73956234224052,6.239251613176383,-21.220131678353876
-8.738619817318195,6.263204228791612,-21.17036772970308
-8.737677292395873,6.287220601639899,-21.12056999178181
-8.73673476747355,6.311301028882096,-21.070738077038182
-8.735792242551227,6.3354458101658135,-21.02087159580279
-8.734849717628904,6.35965524765116,-20.970970156260996
-8.73390719270658,6.383929646036812,-20.921033364424737
-8.732964667784257,6.408269312586264,-20.87106082410451
-8.732022142861934,6.432674557154816,-20.821052136880148
-8.731079617939612,6.457145692216502,-20.77100690207208
-8.730137093017289,6.481683032891606,-20.720924716711863
-8.729194568094965,6.5062868969745296,-20.67080517551231
-8.728252043172642,6.530957604961818,-20.620647870837757
-8.727309518250319,6.5556954800810345,-20.57045239267297
-8.726366993327996,6.580500848319522,-20.520218328592716
-8.725424468405674,6.605374038453855,-20.469945263730345
-8.724481943483351,6.6303153820795675,-20.419632780746234
-8.723539418561026,6.655325213641401,-20.369280459795608
-8.722596893638704,6.68040387046367,-20.31888787849654
-8.721654368716381,6.705551692781574,-20.26845461189652
-8.720711843794058,6.730769023772439,-20.21798023243958
-8.719769318871736,6.756056209587593,-20.167464309932576
-8.718826793949411,6.78141359938476,-20.11690641151096
-8.717884269027088,6.806841545360589,-20.066306101604624
-8.716941744104766,6.832340402784158,-20.01566294190239
-8.715999219182443,6.8579105300304475,-19.964976491316968
-8.71505669426012,6.8835522886145295,-19.914246305948915
-8.714114169337797,6.909266043226183,-19.863471939050335
-8.713171644415473,6.935052161765045,-19.812652940987967
-8.71222911949315,6.960911015376013,-19.761788859206252
-8.711286594570828,6.986842978485629,-19.710879238188937
-8.710344069648505,7.012848428838523,-19.65992361942116
-8.70940154472618,7.038927747534613,-19.608921541350483
-8.708459019803858,7.065081319066593,-19.557872539347912
-8.707516494881535,7.0913095313584,-19.506776145667505
-8.706573969959212,7.117612775803803,-19.45563188940631
-8.70563144503689,7.143991447305717,-19.404439296463405
-8.704688920114567,7.170445944316096,-19.353197889498336
-8.703746395192242,7.19697666887643,-19.301907187889004
-8.70280387026992,7.223584026658556,-19.250566707689437
-8.701861345347597,7.250268427006626,-19.199175961585908
-8.700918820425274,7.27703028297909,-19.147734458853616
-8.699976295502951,7.303870011391651,-19.096241705312075
-8.699033770580627,7.330788032860758,-19.044697203280034
-8.698091245658304,7.357784771847561,-18.993100451530157
-8.697148720735981,7.384860656702957,-18.941450945242156
-8.696206195813659,7.412016119712822,-18.88974817595622
-8.695263670891336,7.439251597144198,-18.837991631525252
-8.694321145969013,7.46656752929206,-18.786180796066606
-8.693378621046689,7.493964360526873,-18.734315149912995
-8.692436096124366,7.521442539342578,-18.68239416956315
-8.691493571202043,7.5490025184058505,-18.630417327630884
-8.69055104627972,7.576644754605535,-18.5783840927943
-8.689608521357398,7.604369709103116,-18.526293929743844
-8.688665996435073,7.632177847383969,-18.474146299129554
-8.68772347151275,7.66006963930908,-18.421940657508095
-8.686780946590428,7.688045559168102,-18.36967645728798
-8.685838421668105,7.716106085732739,-18.317353146674932
-8.684895896745783,7.744251702311134,-18.264970169616078
