f_percent,K,pole_re,pole_im,zeta,stable,classification
23.0,0.017668147296146925,-0.6198637524116208,1.0763772808793621,-0.10302058012009606,False,unstable
23.0,0.019594529126209955,-0.6203991072404624,1.0775896297871637,-0.10352459860033295,False,unstable
23.0,0.02173094695455825,-0.6209939863555471,1.0789329889364188,-0.10408268796595053,False,unstable
23.0,0.02410030128818746,-0.621655142092649,1.080421372175887,-0.10470054072012955,False,unstable
23.0,0.02672798950712899,-0.6223901222240646,1.0820702589725941,-0.1053844234327158,False,unstable
23.0,0.02964217810187076,-0.6232073698990177,1.083896739824922,-0.10614122865426565,False,unstable
23.0,0.032874104593189374,-0.6241163373697818,1.085919674206113,-0.1069785300551554,False,unstable
23.0,0.03645841237070733,-0.6251276156158223,1.0881598616355124,-0.10790464059188444,False,unstable
23.0,0.040433522039347726,-0.6262530823282901,1.0906402263624198,-0.10892867336014037,False,unstable
23.0,0.04484204325419173,-0.6275060711253508,1.0933860159818414,-0.11006060461089347,False,unstable
23.0,0.04973123145824381,-0.6289015653434672,1.0964250140681366,-0.11131133817293676,False,unstable
23.0,0.05515349441892861,-0.6304564202991966,1.0997877665928462,-0.1126927702324563,False,unstable
23.0,0.061166953992942745,-0.6321896185489508,1.1035078214645735,-0.114217853055841,False,unstable
23.0,0.06783606914108303,-0.6341225633981915,1.107621979964081,-0.11590065579315753,False,unstable
23.0,0.0752323268712176,-0.6362794167325965,1.1121705581135868,-0.11775641995294138,False,unstable
23.0,0.08343500851569784,-0.6386874881647442,1.1171976550761662,-0.1198016064808262,False,unstable
23.0,0.09253203955702538,-0.6413776835082377,1.1227514244825423,-0.12205393059306462,False,unstable
23.0,0.10262093211115302,-0.6443850216965776,1.1288843430747426,-0.12453237960308229,False,unstable
23.0,0.11380983017100621,-0.647749230434361,1.135653469178673,-0.1272572079337662,False,unstable
23.0,0.12621866881430865,-0.6515154320653614,1.1431206812045975,-0.1302499023409561,False,unstable
23.0,0.1399804598013949,-0.6557349323061433,1.1513528835578914,-0.1335331091139194,False,unstable
23.0,0.15524271734347939,-0.660466125538045,1.1604221639569077,-0.13713051372274523,False,unstable
23.0,0.17216903932435343,-0.6657755311545561,1.1704058821467085,-0.14106666214491956,False,unstable
23.0,0.1909408609248092,-0.6717389758681502,1.1813866653369547,-0.1453667120685835,False,unstable
23.0,0.21175939944708896,-0.6784429366955125,1.193452280390249,-0.15005610154611754,False,unstable
23.0,0.23484781118615636,-0.6859860583369147,1.2066953469165487,-0.15516012274058497,False,unstable
23.0,0.2604535834675404,-0.6944808566055891,1.22121284914878,-0.1607033895287348,False,unstable
23.0,0.28885118749227573,-0.7040556162293501,1.2371053980509221,-0.1667091903242638,False,unstable
23.0,0.3203450204250925,-0.7148564866013039,1.2544761889295986,-0.1731987220242841,False,unstable
23.0,0.35527266826243264,-0.7270497729200605,1.2734295943798508,-0.18019020788662615,False,unstable
23.0,0.3940085244553465,-0.7408244129138022,1.2940693282493212,-0.18769791169712619,False,unstable
23.0,0.43696780307570626,-0.7563946216363906,1.3164961139509175,-0.19573107276541732,False,unstable
23.0,0.4846109895433208,-0.7740026797601991,1.3408047901414732,-0.2042928005885864,False,unstable
23.0,0.5374487766218056,-0.7939218359430493,1.3670807882356313,-0.21337898326993157,False,unstable
23.0,0.5960475385927138,-0.8164592931539164,1.3953959182962774,-0.2229772780244872,False,unstable
23.0,0.6610354022862212,-0.8419592543307155,1.4258034001795707,-0.23306626267121144,False,unstable
23.0,0.733108980044444,-0.8708060160706399,1.458332071594564,-0.2436148308125196,False,unstable
23.0,0.8130408367887928,-0.9034271209264135,1.4929796886225737,-0.254581907517287,False,unstable
23.0,0.9016877712317013,-0.9402966085072673,1.5297052005690732,-0.26591654482909216,False,unstable
23.0,1.0,-0.9819384403644307,1.5684198222094397,-0.2775584272326414,False,unstable
24.0,0.0001,-0.6200275002764772,1.0739344010061915,-0.10219679082518217,False,unstable
24.0,0.00011090313431155938,-0.6200304988300218,1.0739412589507669,-0.10219964250298683,False,unstable
24.0,0.0001229950520012778,-0.6200338243570139,1.0739488645892084,-0.1022028050751628,False,unstable
24.0,0.0001364053677175493,-0.6200375125163446,1.0739572994350643,-0.10220631243252729,False,unstable
24.0,0.00015127782816797016,-0.6200416028568045,1.0739666538874555,-0.10221020215958414,False,unstable
24.0,0.00016777185295673396,-0.6200461392416563,1.0739770281994316,-0.10221451593691278,False,unstable
24.0,0.00018606424342159842,-0.6200511703196023,1.0739885335518053,-0.10221929998735128,False,unstable
24.0,0.0002063510777876421,-0.6200567500472309,1.0740012932439353,-0.10222460557073111,False,unstable
24.0,0.0002288498129521791,-0.6200629382685782,1.0740154440141938,-0.10223048953243727,False,unstable
24.0,0.0002538016154301076,-0.620069801358084,1.0740311375042089,-0.10223701491163333,False,unstable
24.0,0.00028147394644535966,-0.6200774129338735,1.074048541882514,-0.10224425161562029,False,unstable
24.0,0.00031216342887834366,-0.6200858546491124,1.0740678436449476,-0.10225227716750848,False,unstable
24.0,0.0003461990268005186,-0.6200952170699948,1.0740892496109764,-0.10226117753513125,False,unstable
24.0,0.00038394557167789064,-0.6201056006499107,1.074112989137256,-0.10227104805001254,False,unstable
24.0,0.00042580767304121515,-0.6201171168103569,1.0741393165719817,-0.10228199442611377,False,unstable
24.0,0.0004722340555418245,-0.6201298891403879,1.0741685139761927,-0.10229413388916425,False,unstable
24.0,0.0005237223688824735,-0.6201440547276464,1.0742008941409367,-0.10230759642849409,False,unstable
24.0,0.0005808245221814102,-0.6201597656355391,1.074236803932414,-0.10232252618460586,False,unstable
24.0,0.0006441525999493224,-0.6201771905427097,1.0742766280005922,-0.10233908298709558,False,unstable
24.0,0.0007143854230931981,-0.6201965165627852,1.0743207928906475,-0.10235744405910494,False,unstable
24.0,0.0007922758252752512,-0.6202179512644268,1.0743697716008178,-0.10237780590620497,False,unstable
24.0,0.0008786587226230274,-0.6202417249139177,1.0744240886348806,-0.1024003864094817,False,unstable
24.0,0.0009744600632908472,-0.6202680929651104,1.0744843256026637,-0.1024254271446949,False,unstable
24.0,0.0010807067528039549,-0.6202973388243469,1.0745511274277049,-0.10245319595167196,False,unstable
24.0,0.001198537661576262,-0.6203297769211222,1.0746252092274284,-0.1024839897806059,False,unstable
24.0,0.001329215832592545,-0.6203657561188324,1.0747073639381917,-0.1025181378447126,False,unstable
24.0,0.0014741420201106225,-0.6204056635038697,1.0747984707651894,-0.10255600511172851,False,unstable
24.0,0.001634869704506417,-0.6204499285958279,1.0748995045456662,-0.10259799617007566,False,unstable
24.0,0.0018131217442077456,-0.6204990280265374,1.075011546123156,-0.10264455950914964,False,unstable
24.0,0.0020108088432108043,-0.6205534907413052,1.0751357938407382,-0.10269619225719254,False,unstable
24.0,0.0022300500321347895,-0.6206139037820435,1.0752735762725063,-0.10275344542453355,False,unstable
24.0,0.002473195382353419,-0.6206809187191205,1.0754263663248524,-0.10281692970473853,False,unstable
24.0,0.002742851196678697,-0.6207552588068255,1.0755957968526726,-0.10288732189131594,False,unstable
24.0,0.0030419079466187894,-0.6208377269464469,1.075783677950512,-0.10296537197321282,False,unstable
24.0,0.003373571255672634,-0.6209292145512912,1.0759920160948413,-0.10305191097830198,False,unstable
24.0,0.0037413962607747778,-0.621030711419682,1.076223035331485,-0.10314785964054021,False,unstable
24.0,0.004149325720214712,-0.6211433167352709,1.0764792007214887,-0.1032542379733411,False,unstable
24.0,0.004601732276513801,-0.6212682513291983,1.0767632442797948,-0.10337217583906931,False,unstable
24.0,0.005103465327280476,-0.6214068713558638,1.0770781936638654,-0.10350292461229191,False,unstable
24.0,0.005659903006457729,-0.6215606835538929,1.077427403894097,-0.10364787004257342,False,unstable
24.0,0.006277009833155804,-0.6217313622865142,1.07781459241442,-0.10380854643102543,False,unstable
24.0,0.00696140064601457,-0.6219207685815225,1.078243877829985,-0.10398665224346579,False,unstable
24.0,0.007720411508415302,-0.6221309714209655,1.0787198226892947,-0.10418406729177002,False,unstable
24.0,0.008562178344582902,-0.6223642715650881,1.079247480710474,-0.10440287162359575,False,unstable
24.0,0.009495724149488028,-0.6226232282349438,1.0798324488853352,-0.10464536626886085,False,unstable
24.0,0.010531055707361887,-0.6229106890240965,1.0804809249305258,-0.10491409599887414,False,unstable
24.0,0.011679270855560683,-0.6232298234633415,1.0811997705916834,-0.10521187426033644,False,unstable
24.0,0.012952677443553275,-0.623584160724439,1.08199658134394,-0.10554181045103839,False,unstable
24.0,0.014364925262166945,-0.6239776320211534,1.0828797630693876,-0.10590733970618177,False,unstable
24.0,0.01593115235725613,-0.6244146183501822,1.0838586163284354,-0.10631225536295674,False,unstable
24.0,0.017668147296146925,-0.6249000043129922,1.0849434288760025,-0.10676074426510501,False,unstable
24.0,0.019594529126209955,-0.6254392388746614,1.0861455771034834,-0.10725742505719117,False,unstable
24.0,0.02173094695455825,-0.6260384040505231,1.087477637111219,-0.10780738959834565,False,unstable
24.0,0.02410030128818746,-0.6267042926691695,1.0889535061308877,-0.10841624759500593,False,unstable
24.0,0.02672798950712899,-0.6274444965452484,1.0905885350191555,-0.10909017450881284,False,unstable
24.0,0.02964217810187076,-0.6282675066120961,1.0923996725282776,-0.10983596273578287,False,unstable
24.0,0.032874104593189374,-0.62918282681798,1.0944056220203175,-0.11066107597192967,False,unstable
24.0,0.03645841237070733,-0.6302011038866626,1.0966270112214815,-0.11157370657340399,False,unstable
24.0,0.040433522039347726,-0.6313342753899234,1.0990865755024666,-0.11258283557976621,False,unstable
24.0,0.04484204325419173,-0.6325957389841839,1.1018093550077805,-0.11369829488978124,False,unstable
24.0,0.04973123145824381,-0.6340005461335376,1.1048229057269532,-0.11493083085140698,False,unstable
24.0,0.05515349441892861,-0.6355656241857964,1.1081575242853576,-0.11629216824142267,False,unstable
24.0,0.061166953992942745,-0.6373100312950515,1.1118464858096855,-0.11779507325404212,False,unstable
24.0,0.06783606914108303,-0.6392552494013723,1.1159262936656846,-0.1194534136793127,False,unstable
24.0,0.0752323268712176,-0.6414255212918584,1.120436939141081,-0.12128221391802785,False,unstable
24.0,0.08343500851569784,-0.6438482386800062,1.1254221682151793,-0.1232977018370001,False,unstable
24.0,0.09253203955702538,-0.6465543892505059,1.130929751372821,-0.12551734370537626,False,unstable
24.0,0.10262093211115302,-0.6495790717140264,1.1370117509306632,-0.1279598625610317,False,unstable
24.0,0.11380983017100621,-0.6529620890804155,1.1437247784883375,-0.13064523433481218,False,unstable
24.0,0.12621866881430865,-0.6567486315522224,1.151130232830381,-0.1335946549196081,False,unstable
24.0,0.1399804598013949,-0.6609900616060762,1.1592945058189166,-0.1368304701389007,False,unstable
24.0,0.15524271734347939,-0.6657448148831024,1.1682891404663769,-0.14037605929953256,False,unstable
24.0,0.17216903932435343,-0.6710794313347823,1.1781909214070796,-0.14425566179649235,False,unstable
24.0,0.1909408609248092,-0.6770697315149354,1.1890818733640443,-0.14849413521264715,False,unstable
24.0,0.21175939944708896,-0.6838021527818496,1.2010491379392503,-0.15311663272357637,False,unstable
24.0,0.23484781118615636,-0.6913752592564175,1.214184693207652,-0.15814818764858135,False,unstable
24.0,0.2604535834675404,-0.6999014374378838,1.228584874315943,-0.16361319403037003,False,unstable
24.0,0.28885118749227573,-0.7095087861928222,1.2443496468287145,-0.1695347745906937,False,unstable
24.0,0.3203450204250925,-0.7203432052635558,1.2615815782967867,-0.17593403174504774,False,unstable
24.0,0.35527266826243264,-0.7325706804976134,1.2803844479214284,-0.18282918398471168,False,unstable
24.0,0.3940085244553465,-0.7463797569379031,1.3008614297899146,-0.19023459913319166,False,unstable
24.0,0.43696780307570626,-0.7619841833461483,1.3231127824494906,-0.19815974775789483,False,unstable
24.0,0.4846109895433208,-0.779625704711699,1.3472329768218183,-0.2066081139051476,False,unstable
24.0,0.5374487766218056,-0.7995769743399727,1.3733071953899865,-0.2155761152264901,False,unstable
24.0,0.5960475385927138,-0.8221445561039724,1.4014071371323729,-0.2250520986248981,False,unstable
24.0,0.6610354022862212,-0.8476719923760596,1.4315860625712729,-0.2350154882087826,False,unstable
24.0,0.733108980044444,-0.8765429257090358,1.4638730078471414,-0.24543616660219025,False,unstable
24.0,0.8130408367887928,-0.9091842832947902,1.4982660806945483,-0.2562741656447207,False,unstable
24.0,0.9016877712317013,-0.9460695619525021,1.5347247179939085,-0.26747972624992805,False,unstable
24.0,1.0,-0.9877222854886923,1.573160726607762,-0.27899375943125343,False,unstable
25.0,0.0001,-0.6250277062342458,1.0825941261723888,-0.1059693632122393,False,unstable
25.0,0.00011090313431155938,-0.6250307272413278,1.082600926455243,-0.10597217344054909,False,unstable
25.0,0.0001229950520012778,-0.6250340776694636,1.0826084681454566,-0.10597529004433069,False,unstable
25.0,0.0001364053677175493,-0.6250377934442908,1.0826168320712526,-0.10597874642179254,False,unstable
25.0,0.00015127782816797016,-0.6250419144103965,1.0826261078717228,-0.10598257961113774,False,unstable
25.0,0.00016777185295673396,-0.6250464847590587,1.0826363949570514,-0.10598683068710762,False,unstable
25.0,0.00018606424342159842,-0.6250515535027172,1.0826478035733207,-0.1059915452006791,False,unstable
25.0,0.0002063510777876421,-0.6250571750013044,1.0826604559832869,-0.10599677366660759,False,unstable
25.0,0.0002288498129521791,-0.6250634095461116,1.082674487775748,-0.10600257210401252,False,unstable
25.0,0.0002538016154301076,-0.6250703240075206,1.0826900493174816,-0.10600900263576156,False,unstable
25.0,0.00028147394644535966,-0.6250779925535741,1.0827073073632538,-0.10601613415302903,False,unstable
25.0,0.00031216342887834366,-0.6250864974471934,1.0827264468410844,-0.10602404305209634,False,unstable
25.0,0.0003461990268005186,-0.6250959299306654,1.082747672831801,-0.10603281405121939,False,unstable
25.0,0.00038394557167789064,-0.6251063912070016,1.082771212763995,-0.10604254109623372,False,unstable
25.0,0.00042580767304121515,-0.6251179935288413,1.0827973188477706,-0.10605332836450101,False,unstable
25.0,0.0004722340555418245,-0.6251308614067119,1.0828262707731582,-0.10606529137780801,False,unstable
25.0,0.0005237223688824735,-0.6251451329498734,1.08285837870197,-0.1060785582360174,False,unstable
25.0,0.0005808245221814102,-0.6251609613543179,1.0828939865848293,-0.10609327098445893,False,unstable
25.0,0.0006441525999493224,-0.6251785165542545,1.08293347583865,-0.10610958712949743,False,unstable
25.0,0.0007143854230931981,-0.6251979870551456,1.0829772694235582,-0.1061276813182062,False,unstable
25.0,0.0007922758252752512,-0.6252195819684676,1.0830258363624783,-0.10614774719978973,False,unstable
25.0,0.0008786587226230274,-0.6252435332705852,1.0830796967512037,-0.10616999948824082,False,unstable
25.0,0.0009744600632908472,-0.62527009831072,1.0831394273119135,-0.10619467624778561,False,unstable
25.0,0.0010807067528039549,-0.6252995625958031,1.0832056675487467,-0.10622204142492143,False,unstable
25.0,0.001198537661576262,-0.6253322428831822,1.0832791265702648,-0.10625238765333325,False,unstable
25.0,0.001329215832592545,-0.6253684906157497,1.0833605906505617,-0.10628603936071748,False,unstable
25.0,0.0014741420201106225,-0.6254086957379672,1.083450931608321,-0.10632335620951328,False,unstable
25.0,0.001634869704506417,-0.6254532909358381,1.0835511160915678,-0.10636473690685999,False,unstable
25.0,0.0018131217442077456,-0.6255027563488047,1.0836622158649865,-0.10641062342264765,False,unstable
25.0,0.0020108088432108043,-0.625557624807263,1.0837854192069298,-0.10646150565850138,False,unstable
25.0,0.0022300500321347895,-0.6256184876557096,1.083922043534324,-0.10651792661478801,False,unstable
25.0,0.002473195382353419,-0.6256860012287091,1.0840735493859628,-0.10658048810740844,False,unstable
25.0,0.002742851196678697,-0.6257608940549697,1.084241555908141,-0.10664985709120481,False,unstable
25.0,0.0030419079466187894,-0.6258439748739306,1.0844278580012894,-0.10672677265227706,False,unstable
25.0,0.003373571255672634,-0.6259361415596427,1.084634445302396,-0.10681205373742218,False,unstable
25.0,0.0037413962607747778,-0.6260383910584445,1.0848635231956216,-0.10690660769526102,False,unstable
25.0,0.004149325720214712,-0.6261518304602834,1.0851175360626768,-0.10701143971041073,False,unstable
25.0,0.004601732276513801,-0.6262776893387032,1.085399193005419,-0.10712766321929337,False,unstable
25.0,0.005103465327280476,-0.6264173335118415,1.0857114962957435,-0.1072565114038143,False,unstable
25.0,0.005659903006457729,-0.6265722803965437,1.0860577728323304,-0.10739934986715022,False,unstable
25.0,0.006277009833155804,-0.626744216150372,1.0864417089101983,-0.10755769060422359,False,unstable
25.0,0.00696140064601457,-0.6269350148222328,1.0868673886372628,-0.10773320738793106,False,unstable
25.0,0.007720411508415302,-0.6271467597622783,1.0873393363624222,-0.10792775270084377,False,unstable
25.0,0.008562178344582902,-0.6273817675760709,1.0878625635116446,-0.10814337635051716,False,unstable
25.0,0.009495724149488028,-0.6276426149478143,1.0884426202624546,-0.10838234591471536,False,unstable
25.0,0.010531055707361887,-0.6279321687033673,1.0890856525224526,-0.10864716917022949,False,unstable
25.0,0.011679270855560683,-0.6282536195370559,1.0897984647140222,-0.10894061866525545,False,unstable
25.0,0.012952677443553275,-0.6286105198881557,1.09058858890448,-0.10926575859984332,False,unstable
25.0,0.014364925262166945,-0.6290068265249695,1.0914643608581043,-0.10962597418109869,False,unstable
25.0,0.01593115235725613,-0.6294469484782199,1.0924350036225592,-0.110025003618566,False,unstable
25.0,0.017668147296146925,-0.6299358010634946,1.0935107192961617,-0.11046697291952792,False,unstable
25.0,0.019594529126209955,-0.6304788668468494,1.0947027896524302,-0.11095643363225839,False,unstable
25.0,0.02173094695455825,-0.6310822645415399,1.0960236863221453,-0.11149840366575207,False,unstable
25.0,0.02410030128818746,-0.631752826980585,1.097487191248134,-0.1120984112849318,False,unstable
25.0,0.02672798950712899,-0.632498189493381,1.099108528130197,-0.11276254233788612,False,unstable
25.0,0.02964217810187076,-0.633326890229565,1.1009045055626652,-0.11349749071298885,False,unstable
25.0,0.032874104593189374,-0.6342484842250574,1.1028936725288923,-0.11431061194454394,False,unstable
25.0,0.03645841237070733,-0.6352736732996059,1.1050964868482307,-0.11520997978083347,False,unstable
25.0,0.040433522039347726,-0.6364144542191414,1.1075354970621958,-0.116204445392025,False,unstable
25.0,0.04484204325419173,-0.6376842879570794,1.1102355380861253,-0.1173036987201155,False,unstable
25.0,0.04973123145824381,-0.6390982933545792,1.1132239407258357,-0.11851833125039901,False,unstable
25.0,0.05515349441892861,-0.6406734690190119,1.1165307548479997,-0.1198598992041501,False,unstable
25.0,0.061166953992942745,-0.6424289479208614,1.1201889855757672,-0.12134098580410076,False,unstable
25.0,0.06783606914108303,-0.6443862898597811,1.1242348413310823,-0.1229752608357972,False,unstable
25.0,0.0752323268712176,-0.6465698177766117,1.1287079918294807,-0.12477753520605624,False,unstable
25.0,0.08343500851569784,-0.6490070047930105,1.1336518332133814,-0.12676380757176597,False,unstable
25.0,0.09253203955702538,-0.6517289198622774,1.1391137563404492,-0.1289512993667951,False,unstable
25.0,0.10262093211115302,-0.6547707410046544,1.145145412771657,-0.13135847368377568,False,unstable
25.0,0.11380983017100621,-0.6581723462578686,1.1518029711699036,-0.13400503246970114,False,unstable
25.0,0.12621866881430865,-0.6619789936636116,1.1591473545592328,-0.13691188537914412,False,unstable
25.0,0.1399804598013949,-0.6662421027775343,1.1672444461389397,-0.14010108242312114,False,unstable
25.0,0.15524271734347939,-0.6710201512528686,1.17616524803035,-0.14359570130700489,False,unstable
25.0,0.17216903932435343,-0.6763797008931054,1.1859859734006426,-0.14741967915427506,False,unstable
25.0,0.1909408609248092,-0.6823965680490836,1.1967880478231239,-0.15159757729803913,False,unstable
25.0,0.21175939944708896,-0.689157153165433,1.2086579904988146,-0.156154267181588,False,unstable
25.0,0.23484781118615636,-0.696759943445076,1.2216871401394687,-0.16111452540450308,False,unstable
25.0,0.2604535834675404,-0.7053172007678885,1.2359711840352274,-0.16650252691663328,False,unstable
25.0,0.28885118749227573,-0.7149568439567667,1.2516094423401676,-0.1723412276982927,False,unstable
25.0,0.3203450204250925,-0.7258245300857428,1.2687038532579837,-0.17865163240640672,False,unstable
25.0,0.35527266826243264,-0.7380859337678161,1.2873575990557684,-0.18545194882371893,False,unstable
25.0,0.3940085244553465,-0.7519292164797853,1.3076733081935183,-0.19275663980763186,False,unstable
25.0,0.43696780307570626,-0.7675676705543006,1.3297507658068541,-0.20057539481704467,False,unstable
25.0,0.4846109895433208,-0.7852425154989331,1.3536840635763596,-0.2089120565800273,False,unstable
25.0,0.5374487766218056,-0.8052258192475983,1.379558120437243,-0.21776355302078046,False,unstable
25.0,0.5960475385927138,-0.827823515642971,1.407444506602045,-0.22711889843371066,False,unstable
25.0,0.6610354022862212,-0.8533784938559099,1.4373965028164837,-0.23695833861965399,False,unstable
25.0,0.733108980044444,-0.8822737472551674,1.4694433210554756,-0.247252719380228,False,unstable
25.0,0.8130408367887928,-0.9149355893118614,1.5035833968787422,-0.25796315356830357,False,unstable
25.0,0.9016877712317013,-0.9518369719569797,1.5397766308878886,-0.2690410468004116,False,unstable
25.0,1.0,-0.9935009752003996,1.5779353995558352,-0.28042851555795917,False,unstable
26.0,0.0001,-0.6300279096038377,1.0912538577542021,-0.1097073626659135,False,unstable
26.0,0.00011090313431155938,-0.6300309527823003,1.091260601074784,-0.10971013210343318,False,unstable
26.0,0.0001229950520012778,-0.6300343277986683,1.091268079592469,-0.10971320346934318,False,unstable
26.0,0.0001364053677175493,-0.6300380708419696,1.091276373458461,-0.10971660967706945,False,unstable
26.0,0.00015127782816797016,-0.6300422220488757,1.0912855715610437,-0.10972038722719998,False,unstable
26.0,0.00016777185295673396,-0.6300468259345582,1.0912957724777541,-0.1097245765982674,False,unstable
26.0,0.00018606424342159842,-0.6300519318706237,1.0913070855312763,-0.10972922268006605,False,unstable
26.0,0.0002063510777876421,-0.6300575946152804,1.0913196319603335,-0.1097343752541193,False,unstable
26.0,0.0002288498129521791,-0.6300638749014578,1.0913335462180846,-0.10974008952641481,False,unstable
26.0,0.0002538016154301076,-0.6300708400892476,1.0913489774119156,-0.10974642671809243,False,unstable
26.0,0.00028147394644535966,-0.6300785648897025,1.0913660908999567,-0.1097534547203511,False,unstable
26.0,0.00031216342887834366,-0.6300871321678403,1.0913850700614134,-0.1097612488205588,False,unstable
26.0,0.0003461990268005186,-0.6300966338335456,1.091406118259544,-0.10976989250725981,False,unstable
26.0,0.00038394557167789064,-0.6301071718300415,1.0914294610182451,-0.10977947836263582,False,unstable
26.0,0.00042580767304121515,-0.6301188592306586,1.0914553484354226,-0.10979010905187493,False,unstable
26.0,0.0004722340555418245,-0.6301318214558373,1.0914840578588372,-0.10980189841992413,False,unstable
26.0,0.0005237223688824735,-0.6301461976236196,1.0915158968529088,-0.10981497270722373,False,unstable
26.0,0.0005808245221814102,-0.6301621420483597,1.0915512064879909,-0.10982947189725095,False,unstable
26.0,0.0006441525999493224,-0.6301798259040674,1.0915903649870946,-0.10984555121009179,False,unstable
26.0,0.0007143854230931981,-0.6301994390705643,1.091633791768695,-0.10986338275772746,False,unstable
26.0,0.0007922758252752512,-0.6302211921827727,1.0916819519285208,-0.10988315737843761,False,unstable
26.0,0.0008786587226230274,-0.6302453189056736,1.0917353612077214,-0.10990508666951197,False,unstable
26.0,0.0009744600632908472,-0.6302720784600686,1.091794591499953,-0.10992940523952002,False,unstable
26.0,0.0010807067528039549,-0.6303017584271132,1.0918602769554944,-0.10995637320359034,False,unstable
26.0,0.001198537661576262,-0.630334677862805,1.0919331207466907,-0.10998627894760904,False,unstable
26.0,0.001329215832592545,-0.6303711907571627,1.09201390256588,-0.11001944218993764,False,unstable
26.0,0.0014741420201106225,-0.6304116898768742,1.0921034869344708,-0.11005621737220002,False,unstable
26.0,0.001634869704506417,-0.6304566110346412,1.0922028324101392,-0.11009699741392018,False,unstable
26.0,0.0018131217442077456,-0.6305064378335408,1.092313001788286,-0.1101422178693444,False,unstable
26.0,0.0020108088432108043,-0.6305617069403621,1.0924351734039364,-0.11019236152863994,False,unstable
26.0,0.0022300500321347895,-0.6306230139482678,1.0925706536513236,-0.11024796350988422,False,unstable
26.0,0.002473195382353419,-0.6306910198963427,1.0927208908506196,-0.11030961689287,False,unstable
26.0,0.002742851196678697,-0.6307664585216641,1.092887490604505,-0.11037797895070361,False,unstable
26.0,0.0030419079466187894,-0.6308501443287475,1.0930722328020184,-0.11045377804061823,False,unstable
26.0,0.003373571255672634,-0.630942981571555,1.0932770904429718,-0.11053782122119597,False,unstable
26.0,0.0037413962607747778,-0.6310459742550578,1.0935042504738257,-0.11063100266950947,False,unstable
26.0,0.004149325720214712,-0.6311602372766858,1.0937561368448436,-0.11073431297834692,False,unstable
26.0,0.004601732276513801,-0.6312870088431997,1.0940354360191062,-0.11084884942083335,False,unstable
26.0,0.005103465327280476,-0.6314276643158667,1.0943451251864087,-0.1109758272772913,False,unstable
26.0,0.005659903006457729,-0.6315837316565933,1.0946885034593568,-0.11111659232707885,False,unstable
26.0,0.006277009833155804,-0.6317569086703343,1.0950692263551685,-0.11127263461635399,False,unstable
26.0,0.00696140064601457,-0.6319490822650596,1.095491343894734,-0.11144560362110303,False,unstable
26.0,0.007720411508415302,-0.63216234998042,1.095959342680575,-0.11163732493328363,False,unstable
26.0,0.008562178344582902,-0.6323990440705942,1.0964781923470868,-0.11184981860626043,False,unstable
26.0,0.009495724149488028,-0.6326617584664977,1.0970533968101361,-0.11208531930376499,False,unstable
26.0,0.010531055707361887,-0.6329533789883318,1.097691050778061,-0.11234629840389194,False,unstable
26.0,0.011679270855560683,-0.6332771172326319,1.0983979020224526,-0.11263548821588626,False,unstable
26.0,0.012952677443553275,-0.6336365486195735,1.0991814199439531,-0.11295590847198052,False,unstable
26.0,0.014364925262166945,-0.634035655158038,1.1000498710052937,-0.11331089525872792,False,unstable
26.0,0.01593115235725613,-0.6344788735694247,1.1010124016397014,-0.11370413255112684,False,unstable
26.0,0.017668147296146925,-0.6349711495086261,1.1020791292766763,-0.11413968650732191,False,unstable
26.0,0.019594529126209955,-0.6355179987343438,1.1032612421569756,-0.11462204267023471,False,unstable
26.0,0.02173094695455825,-0.6361255762139837,1.1045711086326262,-0.1151561462034769,False,unstable
26.0,0.02410030128818746,-0.6368007543040297,1.1060223966628449,-0.11574744526000093,False,unstable
26.0,0.02672798950712899,-0.6375512113290304,1.1076302042193715,-0.1164019375404448,False,unstable
26.0,0.02964217810187076,-0.6383855320957235,1.1094112013003765,-0.1171262200407154,False,unstable
26.0,0.032874104593189374,-0.6393133221285136,1.1113837842148142,-0.11792754191084442,False,unstable
26.0,0.03645841237070733,-0.6403453377045552,1.1135682427315956,-0.11881386024466713,False,unstable
26.0,0.040433522039347726,-0.641493634107658,1.1159869405809695,-0.11979389848642889,False,unstable
26.0,0.04484204325419173,-0.6427717349175546,1.118664509637396,-0.12087720696895286,False,unstable
26.0,0.04973123145824381,-0.6441948256127319,1.121628057889758,-0.12207422488026923,False,unstable
26.0,0.05515349441892861,-0.6457799752992577,1.1249073909980543,-0.12339634268198596,False,unstable
26.0,0.061166953992942745,-0.6475463909932809,1.1285352468241314,-0.12485596366242498,False,unstable
26.0,0.06783606914108303,-0.6495157095888568,1.1325475417809203,-0.12646656288874208,False,unstable
26.0,0.0752323268712176,-0.6517123334414863,1.1369836271379592,-0.12824274131228997,False,unstable
26.0,0.08343500851569784,-0.6541638163948674,1.1418865525126016,-0.1302002721679634,False,unstable
26.0,0.09253203955702538,-0.6569013080721811,1.1473033326209083,-0.1323561360799184,False,unstable
26.0,0.10262093211115302,-0.6599600653353421,1.1532852119077779,-0.13472854043511853,False,unstable
26.0,0.11380983017100621,-0.6633800409667818,1.1598879198632612,-0.13733691761105363,False,unstable
26.0,0.12621866881430865,-0.6672065608146367,1.1671719075965652,-0.14020189555373028,False,unstable
26.0,0.1399804598013949,-0.671491101810102,1.1752025535130979,-0.1433452330220699,False,unstable
