K,max_abs_root,excess
0.0005283133271435972,1.0004138309697514,0.00041383096975144973
0.0005688792333048904,1.0004456052879305,0.0004456052879304728
0.0006125599439924734,1.0004798191680084,0.00047981916800843294
0.0006595946257418731,1.0005166598983144,0.0005166598983143977
0.0007102408092046375,1.0005563291430113,0.0005563291430112915
0.000764775799214996,1.0005990440451613,0.0005990440451613122
0.0008234981931268026,1.0006450384143226,0.0006450384143226184
0.0008867295157341453,1.0006945640052396,0.0006945640052395952
0.000954815979727402,1.000747891894521,0.0007478918945209578
0.0010281303813237791,1.0008053139628181,0.0008053139628181327
0.0011070741414515996,1.0008671444906225,0.000867144490622529
0.0011920795036644515,1.0009337218762815,0.0009337218762814903
0.001283611900819576,1.0010054104856696,0.0010054104856696
0.0013821725034787872,1.001082602643503,0.0010826026435029057
0.001488300963985328,1.0011657207771452,0.0011657207771451628
0.001602578371241384,1.001255219724555,0.0012552197245550012
0.0017256304323646202,1.0013515892188776,0.0013515892188775691
0.0018581308986444498,1.0014553565631719,0.0014553565631718612
0.0020008052545562025,1.0015670895097657,0.0015670895097656956
0.002154434690031882,1.0016873993598177,0.001687399359817654
0.0023198603777369185,1.001816944299864,0.0018169442998638985
0.0024979880787725562,1.0019564329933803,0.0019564329933803304
0.002689793102021517,1.0021066284467408,0.0021066284467408103
0.0028963256442911555,1.0022683521704272,0.0022683521704272014
0.003118716540493036,1.0024424886578915,0.0024424886578915395
0.0033581834553432126,1.0026299902061606,0.002629990206160615
0.0036160375504848117,1.0028318821040727,0.0028318821040727027
0.00389369066353756,1.0030492682159582,0.0030492682159581896
0.004192663038382149,1.0032833369906387,0.0032833369906386523
0.004514591649005101,1.0035353679278467,0.0035353679278467
0.004861239162480226,1.0038067385365346,0.0038067385365345707
0.005234503590161738,1.004098931822061,0.004098931822061003
0.005636428679932827,1.0044135443419733,0.0044135443419732745
0.006069215106410428,1.004752294872995,0.004752294872995
0.006535232520376647,1.0051170337349151,0.005117033734915122
0.0070370325234111585,1.0055097528203798,0.0055097528203797985
0.0075773626387653495,1.0059325963830998,0.005932596383099842
0.00815918135497331,1.0063878726407325,0.006387872640732484
0.008785674324568315,1.0068780662526657,0.006878066252665738
0.009460271806598614,1.007405851737153,0.007405851737152913
0.010186667448445609,1.0079741078967306,0.007974107896730587
0.010968838509781765,1.008585933325567,0.008585933325566897
0.01181106763940058,1.009244663077372,0.009244663077371928
0.012717966324154716,1.0099538865777709,0.009953886577770854
0.013694500138392386,1.0107174668705277,0.010717466870527659
0.01474601593214189,1.0115395612927736,0.011539561292773559
0.015878271106907926,1.0124246436803752,0.012424643680375214
0.017097465139375156,1.0133775282107964,0.013377528210796408
0.018410273525621593,1.0144033949971625,0.014403394997162478
0.019823884331697458,1.015507817553786,0.01550781755378594
0.02134603755069697,1.0166967922599848,0.016696792259984772
0.022985067481815148,1.0179767699556306,0.017976769955630578
0.024749948363430446,1.0193546898083496,0.019354689808349645
0.026650343510068206,1.0208380155985606,0.020838015598560578
0.02869665822228785,1.0224347745743996,0.022434774574399574
0.030900096759191517,1.0241535990338548,0.024153599033854833
0.03327272368549947,1.026003770795824,0.026003770795824055
0.03582752992908632,1.0279952687250755,0.027995268725075517
0.03857850391066669,1.0301388194777477,0.030138819477747658
0.041540708135088644,1.0324459516336708,0.03244595163367081
