K,theta_rad,S_mag_dB
-0.5,1.921491909030969,-8.874688101568376
-0.5,1.9216489955179727,-8.881164262581871
-0.5,1.9218060820049767,-8.88764764625832
-0.5,1.9219631684919805,-8.89413826583831
-0.5,1.9221202549789842,-8.900636134598338
-0.5,1.9222773414659882,-8.907141265850953
-0.5,1.922434427952992,-8.913653672944832
-0.5,1.9225915144399959,-8.920173369264997
-0.5,1.9227486009269996,-8.926700368232858
-0.5,1.9229056874140036,-8.933234683306425
-0.5,1.9230627739010073,-8.939776327980374
-0.5,1.923219860388011,-8.946325315786238
-0.5,1.923376946875015,-8.952881660292515
-0.5,1.9235340333620188,-8.959445375104773
-0.5,1.9236911198490227,-8.966016473865867
-0.5,1.9238482063360265,-8.97259497025598
-0.5,1.9240052928230305,-8.979180877992851
-0.5,1.9241623793100342,-8.985774210831824
-0.5,1.9243194657970382,-8.992374982566071
-0.5,1.924476552284042,-8.998983207026663
-0.5,1.9246336387710457,-9.005598898082756
-0.5,1.9247907252580496,-9.01222206964171
-0.5,1.9249478117450534,-9.018852735649233
-0.5,1.9251048982320573,-9.025490910089527
-0.5,1.925261984719061,-9.032136606985418
-0.5,1.925419071206065,-9.038789840398522
-0.5,1.9255761576930688,-9.045450624429362
-0.5,1.9257332441800725,-9.052118973217539
-0.5,1.9258903306670765,-9.058794900941866
-0.5,1.9260474171540802,-9.065478421820487
-0.5,1.9262045036410842,-9.072169550111091
-0.5,1.926361590128088,-9.078868300110967
-0.5,1.926518676615092,-9.085574686157253
-0.5,1.9266757631020957,-9.09228872262698
-0.5,1.9268328495890994,-9.099010423937312
-0.5,1.9269899360761034,-9.105739804545665
-0.5,1.927147022563107,-9.112476878949806
-0.5,1.927304109050111,-9.119221661688112
-0.5,1.9274611955371148,-9.125974167339583
-0.5,1.9276182820241188,-9.13273441052415
-0.5,1.9277753685111225,-9.139502405902697
-0.5,1.9279324549981263,-9.146278168177279
-0.5,1.9280895414851302,-9.153061712091294
-0.5,1.928246627972134,-9.159853052429561
-0.5,1.928403714459138,-9.166652204018584
-0.5,1.9285608009461417,-9.173459181726596
-0.5,1.9287178874331457,-9.180274000463813
-0.5,1.9288749739201494,-9.187096675182522
-0.5,1.9290320604071534,-9.193927220877306
-0.5,1.929189146894157,-9.200765652585126
-0.5,1.9293462333811608,-9.207611985385558
-0.5,1.9295033198681648,-9.214466234400916
-0.5,1.9296604063551686,-9.2213284147964
-0.5,1.9298174928421725,-9.22819854178031
-0.5,1.9299745793291763,-9.235076630604148
-0.5,1.9301316658161802,-9.241962696562831
-0.5,1.930288752303184,-9.248856754994836
-0.5,1.9304458387901877,-9.255758821282368
-0.5,1.9306029252771917,-9.262668910851545
-0.5,1.9307600117641954,-9.269587039172517
-0.5,1.9309170982511994,-9.27651322175971
-0.5,1.9310741847382031,-9.283447474171906
-0.5,1.931231271225207,-9.290389812012506
-0.5,1.9313883577122108,-9.297340250929627
-0.5,1.9315454441992146,-9.304298806616307
-0.5,1.9317025306862186,-9.311265494810701
-0.5,1.9318596171732223,-9.318240331296186
-0.5,1.9320167036602263,-9.325223331901615
-0.5,1.93217379014723,-9.332214512501416
-0.5,1.932330876634234,-9.339213889015861
-0.5,1.9324879631212377,-9.346221477411124
-0.5,1.9326450496082417,-9.353237293699587
-0.5,1.9328021360952454,-9.360261353939908
-0.5,1.9329592225822492,-9.367293674237274
-0.5,1.9331163090692531,-9.374334270743564
-0.5,1.9332733955562569,-9.381383159657494
-0.5,1.9334304820432608,-9.388440357224857
-0.5,1.9335875685302646,-9.39550587973865
-0.5,1.9337446550172686,-9.402579743539324
-0.5,1.9339017415042723,-9.40966196501488
-0.5,1.934058827991276,-9.416752560601154
-0.5,1.93421591447828,-9.423851546781934
-0.5,1.9343730009652838,-9.430958940089164
-0.5,1.9345300874522877,-9.438074757103157
-0.5,1.9346871739392915,-9.445199014452735
-0.5,1.9348442604262954,-9.452331728815494
-0.5,1.9350013469132992,-9.4594729169179
-0.5,1.935158433400303,-9.466622595535572
-0.5,1.9353155198873069,-9.473780781493446
-0.5,1.9354726063743106,-9.480947491665907
-0.5,1.9356296928613146,-9.48812274297709
-0.5,1.9357867793483183,-9.495306552400994
-0.5,1.9359438658353223,-9.502498936961722
-0.5,1.936100952322326,-9.50969991373366
-0.5,1.9362580388093298,-9.516909499841685
-0.5,1.9364151252963338,-9.524127712461375
-0.5,1.9365722117833375,-9.531354568819157
-0.5,1.9367292982703415,-9.538590086192617
-0.5,1.9368863847573452,-9.545834281910556
-0.5,1.9370434712443492,-9.553087173353346
-0.5,1.937200557731353,-9.560348777953013
-0.5,1.9373576442183569,-9.56761911319353
-0.5,1.9375147307053606,-9.57489819661095
-0.5,1.9376718171923644,-9.582186045793698
-0.5,1.9378289036793683,-9.589482678382709
-0.5,1.937985990166372,-9.596788112071646
-0.5,1.938143076653376,-9.604102364607174
-0.5,1.9383001631403798,-9.611425453789082
-0.5,1.9384572496273837,-9.61875739747059
-0.5,1.9386143361143875,-9.626098213558471
-0.5,1.9387714226013912,-9.633447920013346
-0.5,1.9389285090883952,-9.640806534849855
-0.5,1.939085595575399,-9.648174076136879
-0.5,1.939242682062403,-9.655550561997789
-0.5,1.9393997685494067,-9.662936010610604
-0.5,1.9395568550364106,-9.67033044020831
-0.5,1.9397139415234144,-9.677733869078974
-0.5,1.939871028010418,-9.685146315566046
-0.5,1.940028114497422,-9.69256779806856
-0.5,1.9401852009844258,-9.699998335041327
-0.5,1.9403422874714298,-9.707437944995231
-0.5,1.9404993739584335,-9.714886646497373
-0.5,1.9406564604454375,-9.72234445817139
-0.5,1.9408135469324412,-9.7298113986976
-0.5,1.940970633419445,-9.737287486813296
-0.5,1.941127719906449,-9.744772741312968
-0.5,1.9412848063934527,-9.752267181048488
-0.5,1.9414418928804567,-9.75977082492942
-0.5,1.9415989793674604,-9.767283691923188
-0.5,1.9417560658544644,-9.774805801055386
-0.5,1.941913152341468,-9.782337171409923
-0.5,1.942070238828472,-9.78987782212936
-0.5,1.9422273253154758,-9.797427772415078
-0.5,1.9423844118024796,-9.804987041527562
-0.5,1.9425414982894835,-9.812555648786658
-0.5,1.9426985847764873,-9.820133613571734
-0.5,1.9428556712634912,-9.82772095532204
-0.5,1.943012757750495,-9.835317693536863
-0.5,1.943169844237499,-9.842923847775852
-0.5,1.9433269307245027,-9.85053943765918
-0.5,1.9434840172115064,-9.858164482867885
-0.5,1.9436411036985104,-9.865799003144085
-0.5,1.9437981901855141,-9.873443018291187
-0.5,1.943955276672518,-9.881096548174249
-0.5,1.9441123631595219,-9.888759612720106
-0.5,1.9442694496465258,-9.89643223191776
-0.5,1.9444265361335296,-9.904114425818518
-0.5,1.9445836226205333,-9.911806214536348
-0.5,1.9447407091075373,-9.919507618248106
-0.5,1.944897795594541,-9.927218657193764
-0.5,1.945054882081545,-9.934939351676743
-0.5,1.9452119685685487,-9.942669722064107
-0.5,1.9453690550555527,-9.95040978878692
-0.5,1.9455261415425564,-9.958159572340406
-0.5,1.9456832280295602,-9.965919093284315
-0.5,1.9458403145165641,-9.973688372243164
-0.5,1.9459974010035679,-9.981467429906456
-0.5,1.9461544874905718,-9.989256287029058
-0.5,1.9463115739775756,-9.99705496443137
-0.5,1.9464686604645796,-10.004863482999715
-0.5,1.9466257469515833,-10.012681863686492
-0.5,1.9467828334385873,-10.020510127510585
-0.5,1.946939919925591,-10.028348295557524
-0.5,1.9470970064125948,-10.036196388979878
-0.5,1.9472540928995987,-10.044054428997475
-0.5,1.9474111793866025,-10.051922436897678
-0.5,1.9475682658736064,-10.059800434035743
-0.5,1.9477253523606102,-10.067688441835026
-0.5,1.9478824388476141,-10.07558648178735
-0.5,1.9480395253346179,-10.08349457545323
-0.5,1.9481966118216216,-10.091412744462211
-0.5,1.9483536983086256,-10.099341010513175
-0.5,1.9485107847956293,-10.107279395374578
-0.5,1.9486678712826333,-10.115227920884829
-0.5,1.948824957769637,-10.123186608952505
-0.5,1.948982044256641,-10.131155481556748
-0.5,1.9491391307436448,-10.139134560747472
-0.5,1.9492962172306485,-10.147123868645753
-0.5,1.9494533037176525,-10.155123427444098
-0.5,1.9496103902046562,-10.16313325940672
-0.5,1.9497674766916602,-10.171153386869943
-0.5,1.949924563178664,-10.179183832242401
-0.5,1.9500816496656679,-10.187224618005466
-0.5,1.9502387361526716,-10.19527576671344
-0.5,1.9503958226396754,-10.203337300994
-0.5,1.9505529091266793,-10.211409243548438
-0.5,1.950709995613683,-10.219491617151972
-0.5,1.950867082100687,-10.22758444465415
-0.5,1.9510241685876908,-10.235687748979068
-0.5,1.9511812550746948,-10.243801553125804
-0.5,1.9513383415616985,-10.251925880168649
-0.5,1.9514954280487025,-10.26006075325752
-0.5,1.9516525145357062,-10.26820619561822
-0.5,1.95180960102271,-10.276362230552827
-0.5,1.951966687509714,-10.284528881440021
-0.5,1.9521237739967177,-10.292706171735365
-0.5,1.9522808604837216,-10.300894124971736
-0.5,1.9524379469707254,-10.309092764759576
-0.5,1.9525950334577293,-10.317302114787319
-0.5,1.952752119944733,-10.325522198821648
-0.5,1.9529092064317368,-10.333753040707938
-0.5,1.9530662929187408,-10.341994664370533
-0.5,1.9532233794057445,-10.350247093813095
-0.5,1.9533804658927485,-10.358510353119028
-0.5,1.9535375523797522,-10.366784466451733
-0.5,1.9536946388667562,-10.37506945805508
-0.5,1.95385172535376,-10.383365352253627
-0.5,1.9540088118407637,-10.391672173453125
-0.5,1.9541658983277677,-10.399989946140796
-0.5,1.9543229848147714,-10.408318694885672
-0.5,1.9544800713017754,-10.41665844433907
-0.5,1.9546371577887791,-10.425009219234845
-0.5,1.954794244275783,-10.433371044389846
-0.5,1.9549513307627868,-10.44174394470421
-0.5,1.9551084172497906,-10.450127945161833
-0.5,1.9552655037367945,-10.458523070830674
-0.5,1.9554225902237983,-10.466929346863134
-0.5,1.9555796767108022,-10.475346798496503
-0.5,1.955736763197806,-10.48377545105325
-0.5,1.95589384968481,-10.49221532994151
-0.5,1.9560509361718137,-10.500666460655372
-0.5,1.9562080226588177,-10.509128868775363
-0.5,1.9563651091458214,-10.517602579968761
-0.5,1.9565221956328251,-10.526087619990033
-0.5,1.956679282119829,-10.53458401468125
-0.5,1.9568363686068329,-10.543091789972404
-0.5,1.9569934550938368,-10.551610971881926
-0.5,1.9571505415808406,-10.56014158651698
-0.5,1.9573076280678445,-10.56868366007395
-0.5,1.9574647145548483,-10.577237218838784
-0.5,1.957621801041852,-10.58580228918747
-0.5,1.957778887528856,-10.5943788975864
-0.5,1.9579359740158597,-10.60296707059279
-0.5,1.9580930605028637,-10.61156683485514
-0.5,1.9582501469898674,-10.620178217113574
-0.5,1.9584072334768714,-10.62880124420037
-0.5,1.9585643199638751,-10.637435943040277
-0.5,1.9587214064508789,-10.646082340651015
-0.5,1.9588784929378829,-10.654740464143702
-0.5,1.9590355794248866,-10.663410340723223
-0.5,1.9591926659118906,-10.672091997688753
-0.5,1.9593497523988943,-10.680785462434102
-0.5,1.9595068388858983,-10.689490762448266
-0.5,1.959663925372902,-10.698207925315746
-0.5,1.9598210118599058,-10.706936978717092
-0.5,1.9599780983469097,-10.715677950429317
-0.5,1.9601351848339135,-10.724430868326309
-0.5,1.9602922713209174,-10.73319576037937
-0.5,1.9604493578079212,-10.74197265465757
-0.5,1.9606064442949251,-10.750761579328296
-0.5,1.9607635307819289,-10.75956256265765
-0.5,1.9609206172689329,-10.76837563301095
-0.5,1.9610777037559366,-10.777200818853174
-0.5,1.9612347902429403,-10.78603814874944
-0.5,1.9613918767299443,-10.794887651365508
-0.5,1.961548963216948,-10.803749355468163
-0.5,1.961706049703952,-10.812623289925806
-0.5,1.9618631361909558,-10.821509483708851
-0.5,1.9620202226779597,-10.830407965890272
-0.5,1.9621773091649635,-10.839318765646016
-0.5,1.9623343956519672,-10.848241912255547
-0.5,1.9624914821389712,-10.857177435102365
-0.5,1.962648568625975,-10.866125363674396
-0.5,1.9628056551129789,-10.875085727564603
-0.5,1.9629627415999826,-10.884058556471397
-0.5,1.9631198280869866,-10.893043880199224
-0.5,1.9632769145739903,-10.902041728658997
-0.5,1.963434001060994,-10.911052131868644
-0.5,1.963591087547998,-10.920075119953651
-0.5,1.9637481740350018,-10.929110723147486
-0.5,1.9639052605220058,-10.938158971792236
-0.5,1.9640623470090095,-10.947219896338998
-0.5,1.9642194334960135,-10.956293527348546
-0.5,1.9643765199830172,-10.96537989549173
-0.5,1.964533606470021,-10.974479031550112
-0.5,1.964690692957025,-10.983590966416447
-0.5,1.9648477794440287,-10.992715731095187
-0.5,1.9650048659310326,-11.001853356703128
-0.5,1.9651619524180364,-11.01100387446985
-0.5,1.9653190389050403,-11.02016731573833
-0.5,1.965476125392044,-11.02934371196544
-0.5,1.965633211879048,-11.038533094722588
-0.5,1.9657902983660518,-11.047735495696156
-0.5,1.9659473848530555,-11.056950946688179
-0.5,1.9661044713400595,-11.06617947961685
-0.5,1.9662615578270632,-11.075421126517062
-0.5,1.9664186443140672,-11.08467591954106
-0.5,1.966575730801071,-11.09394389095893
-0.5,1.966732817288075,-11.10322507315926
-0.5,1.9668899037750787,-11.112519498649647
-0.5,1.9670469902620824,-11.121827200057337
-0.5,1.9672040767490864,-11.131148210129819
-0.5,1.9673611632360901,-11.140482561735332
-0.5,1.967518249723094,-11.149830287863603
-0.5,1.9676753362100978,-11.1591914216263
-0.5,1.9678324226971018,-11.16856599625778
-0.5,1.9679895091841055,-11.177954045115545
-0.5,1.9681465956711093,-11.187355601681006
-0.5,1.9683036821581132,-11.196770699559998
-0.5,1.968460768645117,-11.206199372483416
-0.5,1.968617855132121,-11.215641654307877
-0.5,1.9687749416191247,-11.2250975790163
-0.5,1.9689320281061287,-11.234567180718592
-0.5,1.9690891145931324,-11.244050493652216
-0.5,1.9692462010801361,-11.253547552182875
-0.5,1.9694032875671401,-11.263058390805178
-0.5,1.9695603740541439,-11.2725830441432
-0.5,1.9697174605411478,-11.282121546951267
-0.5,1.9698745470281516,-11.291673934114439
-0.5,1.9700316335151555,-11.301240240649355
-0.5,1.9701887200021593,-11.310820501704733
-0.5,1.9703458064891632,-11.320414752562185
-0.5,1.970502892976167,-11.33002302863674
-0.5,1.9706599794631707,-11.339645365477658
-0.5,1.9708170659501747,-11.34928179876905
-0.5,1.9709741524371784,-11.3589323643305
-0.5,1.9711312389241824,-11.368597098117903
-0.5,1.9712883254111861,-11.378276036224014
-0.5,1.9714454118981901,-11.387969214879238
-0.5,1.9716024983851939,-11.397676670452274
-0.5,1.9717595848721976,-11.407398439450889
-0.5,1.9719166713592016,-11.417134558522582
-0.5,1.9720737578462053,-11.42688506445527
-0.5,1.9722308443332093,-11.43664999417812
-0.5,1.972387930820213,-11.446429384762135
-0.5,1.972545017307217,-11.456223273421003
-0.5,1.9727021037942207,-11.466031697511752
-0.5,1.9728591902812245,-11.475854694535549
-0.5,1.9730162767682284,-11.485692302138414
-0.5,1.9731733632552322,-11.495544558111936
-0.5,1.9733304497422361,-11.50541150039411
-0.5,1.97348753622924,-11.515293167070022
-0.5,1.9736446227162439,-11.525189596372662
-0.5,1.9738017092032476,-11.535100826683653
-0.5,1.9739587956902513,-11.545026896534054
-0.5,1.9741158821772553,-11.554967844605159
-0.5,1.974272968664259,-11.56492370972919
-0.5,1.974430055151263,-11.574894530890212
-0.5,1.9745871416382668,-11.584880347224821
-0.5,1.9747442281252707,-11.594881198023032
-0.5,1.9749013146122745,-11.604897122728989
-0.5,1.9750584010992784,-11.614928160941872
-0.5,1.9752154875862822,-11.62497435241664
-0.5,1.975372574073286,-11.635035737064886
-0.5,1.97552966056029,-11.645112354955687
-0.5,1.9756867470472936,-11.655204246316353
-0.5,1.9758438335342976,-11.665311451533366
-0.5,1.9760009200213013,-11.675434011153147
-0.5,1.9761580065083053,-11.685571965882959
-0.5,1.976315092995309,-11.695725356591687
-0.5,1.9764721794823128,-11.705894224310802
-0.5,1.9766292659693168,-11.716078610235162
-0.5,1.9767863524563205,-11.726278555723848
-0.5,1.9769434389433245,-11.736494102301158
-0.5,1.9771005254303282,-11.746725291657336
-0.5,1.9772576119173322,-11.756972165649628
-0.5,1.977414698404336,-11.767234766303021
-0.5,1.9775717848913397,-11.777513135811265
-0.5,1.9777288713783436,-11.78780731653773
-0.5,1.9778859578653474,-11.798117351016273
-0.5,1.9780430443523513,-11.808443281952275
-0.5,1.978200130839355,-11.818785152223425
-0.5,1.978357217326359,-11.829143004880793
-0.5,1.9785143038133628,-11.839516883149644
-0.5,1.9786713903003665,-11.849906830430468
-0.5,1.9788284767873705,-11.860312890299905
-0.5,1.9789855632743742,-11.870735106511663
-0.5,1.9791426497613782,-11.881173522997583
-0.5,1.979299736248382,-11.89162818386846
-0.5,1.979456822735386,-11.902099133415193
-0.5,1.9796139092223897,-11.91258641610959
-0.5,1.9797709957093936,-11.923090076605554
-0.5,1.9799280821963974,-11.933610159739857
-0.5,1.9800851686834011,-11.94414671053336
-0.5,1.980242255170405,-11.954699774191909
-0.5,1.9803993416574088,-11.96526939610731
-0.5,1.9805564281444128,-11.975855621858507
-0.5,1.9807135146314165,-11.986458497212437
-0.5,1.9808706011184205,-11.997078068125226
-0.5,1.9810276876054242,-12.007714380743115
-0.5,1.981184774092428,-12.018367481403585
-0.5,1.981341860579432,-12.029037416636426
-0.5,1.9814989470664357,-12.039724233164705
-0.5,1.9816560335534397,-12.050427977905995
-0.5,1.9818131200404434,-12.061148697973307
-0.5,1.9819702065274474,-12.071886440676309
-0.5,1.9821272930144511,-12.082641253522318
-0.5,1.9822843795014549,-12.09341318421749
-0.5,1.9824414659884588,-12.104202280667899
-0.5,1.9825985524754626,-12.115008590980633
-0.5,1.9827556389624665,-12.125832163464985
-0.5,1.9829127254494703,-12.136673046633518
-0.5,1.9830698119364742,-12.147531289203295
-0.5,1.983226898423478,-12.158406940096931
-0.5,1.9833839849104817,-12.169300048443866
-0.5,1.9835410713974857,-12.180210663581459
-0.5,1.9836981578844894,-12.191138835056165
-0.5,1.9838552443714934,-12.202084612624802
-0.5,1.9840123308584972,-12.213048046255617
-0.5,1.9841694173455011,-12.224029186129625
-0.5,1.9843265038325049,-12.235028082641712
-0.5,1.9844835903195088,-12.246044786401946
-0.5,1.9846406768065126,-12.25707934823673
-0.5,1.9847977632935163,-12.268131819190092
-0.5,1.9849548497805203,-12.27920225052493
-0.5,1.985111936267524,-12.290290693724195
-0.5,1.985269022754528,-12.30139720049231
-0.5,1.9854261092415317,-12.312521822756244
-0.5,1.9855831957285357,-12.323664612666994
-0.5,1.9857402822155394,-12.334825622600718
-0.5,1.9858973687025432,-12.346004905160154
-0.5,1.9860544551895472,-12.357202513175874
-0.5,1.986211541676551,-12.368418499707577
-0.5,1.9863686281635549,-12.37965291804552
-0.5,1.9865257146505586,-12.390905821711737
-0.5,1.9866828011375626,-12.402177264461516
-0.5,1.9868398876245663,-12.413467300284616
-0.5,1.98699697411157,-12.42477598340676
-0.5,1.987154060598574,-12.436103368291004
-0.5,1.9873111470855778,-12.447449509639004
-0.5,1.9874682335725817,-12.458814462392594
-0.5,1.9876253200595855,-12.470198281735033
-0.5,1.9877824065465894,-12.481601023092587
-0.5,1.9879394930335932,-12.493022742135786
-0.5,1.988096579520597,-12.504463494781017
-0.5,1.988253666007601,-12.515923337191923
-0.5,1.9884107524946046,-12.527402325780798
-0.5,1.9885678389816086,-12.53890051721019
-0.5,1.9887249254686123,-12.550417968394282
-0.5,1.9888820119556163,-12.561954736500464
-0.5,1.98903909844262,-12.573510878950746
-0.5,1.989196184929624,-12.585086453423404
-0.5,1.9893532714166278,-12.596681517854387
-0.5,1.9895103579036315,-12.608296130438948
-0.5,1.9896674443906355,-12.619930349633162
-0.5,1.9898245308776392,-12.631584234155458
-0.5,1.9899816173646432,-12.643257842988284
-0.5,1.990138703851647,-12.654951235379581
-0.5,1.990295790338651,-12.666664470844509
-0.5,1.9904528768256546,-12.678397609166943
-0.5,1.9906099633126584,-12.690150710401177
-0.5,1.9907670497996623,-12.701923834873552
-0.5,1.990924136286666,-12.713717043184026
-0.5,1.99108122277367,-12.725530396207986
-0.5,1.9912383092606738,-12.737363955097758
-0.5,1.9913953957476778,-12.749217781284425
-0.5,1.9915524822346815,-12.76109193647944
-0.5,1.9917095687216853,-12.772986482676396
-0.5,1.9918666552086892,-12.784901482152751
-0.5,1.992023741695693,-12.796836997471479
-0.5,1.992180828182697,-12.80879309148299
-0.5,1.9923379146697007,-12.820769827326696
-0.5,1.9924950011567046,-12.832767268432992
-0.5,1.9926520876437084,-12.844785478524871
-0.5,1.9928091741307121,-12.856824521619865
-0.5,1.992966260617716,-12.86888446203182
-0.5,1.9931233471047198,-12.880965364372672
-0.5,1.9932804335917238,-12.893067293554427
-0.5,1.9934375200787275,-12.905190314790891
-0.5,1.9935946065657315,-12.917334493599652
-0.5,1.9937516930527353,-12.929499895803893
-0.5,1.9939087795397392,-12.941686587534395
-0.5,1.994065866026743,-12.95389463523133
-0.5,1.9942229525137467,-12.966124105646347
-0.5,1.9943800390007507,-12.978375065844423
-0.5,1.9945371254877544,-12.990647583205845
-0.5,1.9946942119747584,-13.002941725428261
-0.5,1.9948512984617621,-13.015257560528566
-0.5,1.995008384948766,-13.027595156845063
-0.5,1.9951654714357698,-13.03995458303933
-0.5,1.9953225579227736,-13.05233590809842
-0.5,1.9954796444097775,-13.064739201336863
-0.5,1.9956367308967813,-13.077164532398681
-0.5,1.9957938173837853,-13.089611971259622
-0.5,1.995950903870789,-13.102081588229133
-0.5,1.996107990357793,-13.114573453952632
-0.5,1.9962650768447967,-13.1270876394135
-0.5,1.9964221633318004,-13.13962421593539
-0.5,1.9965792498188044,-13.152183255184354
-0.5,1.9967363363058082,-13.16476482917098
-0.5,1.9968934227928121,-13.177369010252733
-0.5,1.9970505092798159,-13.189995871136063
-0.5,1.9972075957668198,-13.202645484878788
-0.5,1.9973646822538236,-13.215317924892219
-0.5,1.9975217687408273,-13.228013264943614
-0.5,1.9976788552278313,-13.240731579158362
-0.5,1.997835941714835,-13.253472942022341
-0.5,1.997993028201839,-13.266237428384324
-0.5,1.9981501146888427,-13.279025113458225
-0.5,1.9983072011758467,-13.291836072825635
-0.5,1.9984642876628504,-13.30467038243808
-0.5,1.9986213741498544,-13.317528118619581
-0.5,1.9987784606368582,-13.330409358068962
-0.5,1.998935547123862,-13.343314177862428
-0.5,1.9990926336108659,-13.356242655456017
-0.5,1.9992497200978696,-13.369194868688044
-0.5,1.9994068065848736,-13.38217089578173
-0.5,1.9995638930718773,-13.395170815347639
-0.5,1.9997209795588813,-13.408194706386373
-0.5,1.999878066045885,-13.421242648291006
-0.5,2.000035152532889,-13.43431472084987
-0.5,2.0001922390198925,-13.447411004248984
-0.5,2.0003493255068965,-13.460531579074985
-0.5,2.0005064119939004,-13.473676526317488
-0.5,2.0006634984809044,-13.486845927372011
-0.5,2.000820584967908,-13.500039864042568
-0.5,2.000977671454912,-13.513258418544575
-0.5,2.001134757941916,-13.526501673507418
-0.5,2.0012918444289194,-13.539769711977335
-0.5,2.0014489309159234,-13.553062617420347
-0.5,2.0016060174029273,-13.566380473724866
-0.5,2.0017631038899313,-13.579723365204702
-0.5,2.001920190376935,-13.593091376601906
-0.5,2.0020772768639388,-13.606484593089798
-0.5,2.0022343633509427,-13.619903100275705
-0.5,2.0023914498379463,-13.633346984203996
-0.5,2.0025485363249502,-13.646816331359224
-0.5,2.002705622811954,-13.660311228668888
-0.5,2.002862709298958,-13.673831763506632
-0.5,2.0030197957859617,-13.687378023695215
-0.5,2.0031768822729656,-13.700950097509795
-0.5,2.0033339687599696,-13.714548073680746
-0.5,2.003491055246973,-13.728172041397
-0.5,2.003648141733977,-13.741822090309274
-0.5,2.003805228220981,-13.755498310533046
-0.5,2.003962314707985,-13.76920079265197
-0.5,2.0041194011949885,-13.78292962772101
-0.5,2.0042764876819925,-13.796684907269903
-0.5,2.0044335741689965,-13.810466723306236
-0.5,2.004590660656,-13.824275168318877
-0.5,2.004747747143004,-13.838110335281502
-0.5,2.004904833630008,-13.85197231765574
-0.5,2.005061920117012,-13.865861209394737
-0.5,2.0052190066040154,-13.879777104946578
-0.5,2.0053760930910194,-13.893720099257902
-0.5,2.0055331795780234,-13.907690287777196
-0.5,2.0056902660650273,-13.921687766458511
-0.5,2.005847352552031,-13.93571263176495
-0.5,2.006004439039035,-13.949764980672468
-0.5,2.0061615255260388,-13.963844910673249
-0.5,2.0063186120130423,-13.977952519779516
-0.5,2.0064756985000463,-13.992087906527379
-0.5,2.00663278498705,-14.006251169980317
-0.5,2.006789871474054,-14.020442409733144
-0.5,2.0069469579610577,-14.034661725915708
-0.5,2.0071040444480617,-14.048909219196917
-0.5,2.0072611309350656,-14.063184990788383
-0.5,2.007418217422069,-14.077489142448453
-0.5,2.007575303909073,-14.091821776486302
-0.5,2.007732390396077,-14.106182995765625
-0.5,2.007889476883081,-14.120572903708897
-0.5,2.0080465633700846,-14.134991604301284
-0.5,2.0082036498570885,-14.149439202094955
-0.5,2.0083607363440925,-14.163915802212937
-0.5,2.008517822831096,-14.178421510353434
-0.5,2.0086749093181,-14.192956432794146
-0.5,2.008831995805104,-14.20752067639629
-0.5,2.008989082292108,-14.222114348609018
-0.5,2.0091461687791115,-14.236737557473699
-0.5,2.0093032552661154,-14.251390411628451
-0.5,2.0094603417531194,-14.266073020312264
-0.5,2.009617428240123,-14.28078549336962
-0.5,2.009774514727127,-14.29552794125508
-0.5,2.009931601214131,-14.310300475037586
-0.5,2.010088687701135,-14.325103206405156
-0.5,2.0102457741881383,-14.339936247669486
-0.5,2.0104028606751423,-14.354799711770728
-0.5,2.0105599471621463,-14.369693712281952
-0.5,2.0107170336491498,-14.38461836341405
-0.5,2.0108741201361537,-14.399573780020594
-0.5,2.0110312066231577,-14.414560077602484
-0.5,2.0111882931101617,-14.42957737231297
-0.5,2.011345379597165,-14.44462578096249
-0.5,2.011502466084169,-14.459705421023816
-0.5,2.011659552571173,-14.47481641063687
-0.5,2.0118166390581766,-14.489958868613837
-0.5,2.0119737255451806,-14.505132914444498
-0.5,2.0121308120321846,-14.520338668301083
-0.5,2.0122878985191885,-14.535576251043684
-0.5,2.012444985006192,-14.550845784225428
-0.5,2.012602071493196,-14.566147390098
-0.5,2.0127591579802,-14.581481191616676
-0.5,2.0129162444672035,-14.596847312445963
-0.5,2.0130733309542075,-14.61224587696515
-0.5,2.0132304174412115,-14.627677010273585
-0.5,2.0133875039282154,-14.643140838196423
-0.5,2.013544590415219,-14.65863748729019
-0.5,2.013701676902223,-14.674167084848621
-0.5,2.013858763389227,-14.689729758908172
-0.5,2.0140158498762304,-14.705325638253921
-0.5,2.0141729363632344,-14.720954852425571
-0.5,2.0143300228502383,-14.736617531723105
-0.5,2.0144871093372423,-14.752313807212934
-0.5,2.014644195824246,-14.768043810733813
-0.5,2.0148012823112498,-14.783807674903152
-0.5,2.0149583687982537,-14.799605533122882
-0.5,2.0151154552852577,-14.815437519585794
-0.5,2.0152725417722612,-14.831303769281837
-0.5,2.015429628259265,-14.847204418004514
-0.5,2.015586714746269,-14.863139602357087
-0.5,2.0157438012332727,-14.879109459759142
-0.5,2.0159008877202766,-14.895114128453248
-0.5,2.0160579742072806,-14.91115374751131
-0.5,2.0162150606942846,-14.927228456841364
-0.5,2.016372147181288,-14.943338397194257
-0.5,2.016529233668292,-14.959483710170582
-0.5,2.016686320155296,-14.975664538227294
-0.5,2.0168434066422996,-14.99188102468475
-0.5,2.0170004931293035,-15.008133313733907
-0.5,2.0171575796163075,-15.02442155044303
-0.5,2.0173146661033114,-15.040745880765101
-0.5,2.017471752590315,-15.057106451544897
-0.5,2.017628839077319,-15.073503410526488
-0.5,2.017785925564323,-15.089936906360304
-0.5,2.0179430120513264,-15.10640708861077
