K,stable,pole1_real,pole1_imag,pole2_real,pole2_imag,pole3_real,pole3_imag
0.0336553497550709,1,-12.2126969926876,0,-0.0619282524315467,0.53507982099685,-0.0619282524315467,-0.53507982099685
0.0346001639218511,1,-12.2187237832814,0,-0.0636389279685738,0.539245136756267,-0.0636389279685738,-0.539245136756267
0.0355715020682139,1,-12.2249229151633,0,-0.0653960527594225,0.543484178071816,-0.0653960527594225,-0.543484178071816
0.0365701088077749,1,-12.2312994039562,0,-0.0672008420607518,0.54779763446825,-0.0672008420607518,-0.54779763446825
0.0375967496578547,1,-12.2378584160235,0,-0.0690545402775394,0.552186181970864,-0.0690545402775394,-0.552186181970864
0.0386522116263126,1,-12.2446052732512,0,-0.0709584215059734,0.556650482282882,-0.0709584215059734,-0.556650482282882
0.0397373038148561,1,-12.2515454579954,0,-0.0729137900765749,0.561191181936861,-0.0729137900765749,-0.561191181936861
0.0408528580392856,1,-12.2586846181993,0,-0.0749219810967574,0.565808911418982,-0.0749219810967574,-0.565808911418982
0.0419997294671531,1,-12.2660285726876,0,-0.0769843609919844,0.570504284265032,-0.0769843609919844,-0.570504284265032
0.0431787972733202,1,-12.273583316644,0,-0.0791023280445987,0.575277896126875,-0.0791023280445987,-0.575277896126875
0.0443909653139217,1,-12.2813550272805,0,-0.0812773129293459,0.580130323808124,-0.0812773129293459,-0.580130323808124
0.0456371628192476,1,-12.2893500697034,0,-0.083510779244537,0.585062124267734,-0.083510779244537,-0.585062124267734
0.046918345106078,1,-12.2975750029854,0,-0.0858042240377099,0.590073833590167,-0.0858042240377099,-0.590073833590167
0.0482354943100147,1,-12.306036586451,0,-0.0881591783245802,0.595165965920765,-0.0881591783245802,-0.595165965920765
0.0495896201383721,1,-12.3147417861838,0,-0.0905772075999823,0.600339012364932,-0.0905772075999823,-0.600339012364932
0.0509817606442042,1,-12.3236977817632,0,-0.093059912339414,0.605593439849678,-0.093059912339414,-0.605593439849678
0.0524129830220606,1,-12.3329119732412,0,-0.0956089284896865,0.610929689946105,-0.0956089284896865,-0.610929689946105
0.0538843844260822,1,-12.3423919883666,0,-0.0982259279471244,0.616348177651327,-0.0982259279471244,-0.616348177651327
0.055397092811064,1,-12.3521456900674,0,-0.100912619021605,0.62184929012835,-0.100912619021605,-0.62184929012835
0.0569522677971283,1,-12.362181184202,0,-0.103670746884653,0.627433385402413,-0.103670746884653,-0.627433385402413
0.0585511015586724,1,-12.3725068275873,0,-0.106502093999687,0.63310079101225,-0.106502093999687,-0.63310079101225
0.0601948197382727,1,-12.383131236318,0,-0.109408480532374,0.638851802614799,-0.109408480532374,-0.638851802614799
0.0618846823862439,1,-12.3940632943845,0,-0.112391764738953,0.644686682541791,-0.112391764738953,-0.644686682541791
0.0636219849265749,1,-12.4053121626053,0,-0.115453843330238,0.650605658306771,-0.115453843330238,-0.650605658306771
0.0654080591499826,1,-12.4168872878821,0,-0.118596651808873,0.656608921061002,-0.118596651808873,-0.656608921061002
0.0672442742348425,1,-12.4287984127938,0,-0.121822164777295,0.662696623996818,-0.121822164777295,-0.662696623996818
0.0691320377967813,1,-12.4410555855405,0,-0.125132396213661,0.66886888069697,-0.125132396213661,-0.66886888069697
0.0710727969677342,1,-12.4536691702515,0,-0.128529399712908,0.675125763428554,-0.128529399712908,-0.675125763428554
