omega,uncompensated_dB,compensated_2nd_dB,filter1_dB,filter2_dB,compensated_1st_dB
-1.0589267502299506,1.71154940008902,-1.4175783227164918,-3.0693182686223497,-3.1291277228055114,-1.3577688685333298
-1.057984225307628,1.7089820118307784,-1.4105096544200535,-3.064561070250562,-3.1194916662508305,-1.3555790584197838
-1.0570417003853052,1.706428004481224,-1.4034428077170231,-3.059806428356673,-3.1098708121982446,-1.353378423875449
-1.0560991754629825,1.703887379875924,-1.3963778012761248,-3.055054344265222,-3.1002651811520487,-1.3511669643892978
-1.055156650540658,1.7013601399309135,-1.389314653605887,-3.0503048193075895,-3.0906747935368,-1.348944679376676
-1.0542141256183353,1.698846286642715,-1.3822533830539667,-3.0455578548220608,-3.081099669696682,-1.3467115681793458
-1.0532716006960126,1.6963458220883576,-1.3751940078063831,-3.0408134521537518,-3.071539829894739,-1.3444676300653942
-1.0523290757736898,1.6938587484254164,-1.3681365458868262,-3.0360716126546534,-3.0619952943122444,-1.342212864229237
-1.0513865508513671,1.6913850678920517,-1.3610810151559667,-3.031332337683626,-3.052466083048018,-1.3399472697915742
-1.0504440259290444,1.6889247828070355,-1.354027433310696,-3.0265956286063767,-3.042952216117732,-1.3376708457993411
-1.04950150100672,1.6864778955697766,-1.3469758178834554,-3.0218614867954745,-3.033453713453232,-1.335383591225698
-1.0485589760843972,1.6840444086603976,-1.339926186241513,-3.017129913630372,-3.0239705949019107,-1.3330855049699744
-1.0476164511620745,1.6816243246397131,-1.3328785555862177,-3.0124009104973535,-3.0145028802259306,-1.3307765858576404
-1.0466739262397518,1.679217646149307,-1.3258329429523226,-3.007674478789561,-3.0050505891016295,-1.3284568326402542
-1.045731401317429,1.6768243759115633,-1.3187893652072509,-3.0029506199070055,-2.995613741118814,-1.3261262439954422
-1.0447888763951043,1.6744445167297095,-1.3117478390503632,-2.998229335256527,-2.986192355780073,-1.3237848185268173
-1.0438463514727818,1.6720780714878611,-1.3047083810123208,-2.993510626251861,-2.9767864525001824,-1.321432554764
-1.042903826550459,1.6697250431510549,-1.2976710074542563,-2.9887944943135567,-2.9673960506053105,-1.3190694511625018
-1.0419613016281364,1.6673854347652957,-1.2906357345671435,-2.984080940869026,-2.958021169332441,-1.3166955061037302
-1.0410187767058137,1.6650592494576169,-1.2836025783710483,-2.979369967352528,-2.9486618278286656,-1.3143107178949112
-1.0400762517834892,1.662746490436104,-1.2765715547144074,-2.974661575205163,-2.939318045150512,-1.3119150847690588
-1.0391337268611665,1.660447160989977,-1.2695426792733633,-2.9699557658749014,-2.9299898402633384,-1.3095086048849245
-1.0381912019388435,1.6581612644895969,-1.2625159675509892,-2.965252540816538,-2.9206772320405854,-1.3070912763269413
-1.037248677016521,1.655888804386553,-1.255491434876593,-2.9605519014917108,-2.9113802392631474,-1.3046630971051578
-1.0363061520941983,1.653629784213707,-1.2484690964050054,-2.955853849368906,-2.9020988806187105,-1.302224065155199
-1.0353636271718738,1.6513842075852123,-1.2414489671158817,-2.9511583859234425,-2.8928331747010954,-1.2997741783382302
-1.034421102249551,1.649152078196641,-1.2344310618129908,-2.946465512637502,-2.883583140009634,-1.2973134344408612
-1.0334785773272284,1.646933399824961,-1.2274153951234643,-2.941775231000075,-2.8743487949484243,-1.294841831175114
-1.0325360524049056,1.6447281763286443,-1.2204019814970988,-2.9370875425070087,-2.8651301578257455,-1.2923593661783643
-1.031593527482583,1.642536411647704,-1.2133908352056737,-2.9324024486609748,-2.855927246853378,-1.2898660370132708
-1.0306510025602602,1.6403581098037645,-1.206381970342197,-2.9277199509714835,-2.8467400801459606,-1.287361841167719
-1.0297084776379355,1.6381932749001078,-1.1993754008202109,-2.923040050954866,-2.837568675720318,-1.2848467760547582
-1.028765952715613,1.6360419111217612,-1.192371140373122,-2.9183627501343135,-2.828413051494882,-1.2823208390125522
-1.0278234277932905,1.6339040227355317,-1.1853692025534073,-2.9136880500398195,-2.819273225288943,-1.2797840273042878
-1.0268809028709676,1.6317796140900889,-1.1783696007319635,-2.909015952208213,-2.8101492148220535,-1.277236338118124
-1.0259383779486448,1.6296686896160235,-1.17137234809739,-2.9043464581831513,-2.8010410377134147,-1.2746777685671278
-1.0249958530263203,1.627571253825915,-1.1643774576552477,-2.899679569515103,-2.791948711481162,-1.272108315689188
-1.0240533281039976,1.6254873113144113,-1.1573849422274214,-2.895015287761398,-2.7828722535418327,-1.269527976446987
-1.023110803181675,1.6234168667582742,-1.1503948144513467,-2.8903536144861524,-2.7738116812096223,-1.2669367477278781
-1.0221682782593522,1.621359924916477,-1.1434070867793085,-2.8856945512603085,-2.7647670116957834,-1.2643346263438315
-1.0212257533370297,1.6193164906302524,-1.136421771477776,-2.8810380996616347,-2.75573826210803,-1.2617216090313823
-1.020283228414705,1.6172865688231814,-1.1294388806266498,-2.8763842612747057,-2.746725449449831,-1.2590976924515243
-1.0193407034923825,1.615270164501282,-1.1224584261186208,-2.8717330376909382,-2.7377285906199083,-1.2564628731896563
-1.0183981785700595,1.6132672827530374,-1.11548041965841,-2.867084430508533,-2.7287477024114466,-1.2538171477554956
-1.0174556536477368,1.611277928749522,-1.1085048727620792,-2.862438441332518,-2.7197828015116023,-1.251160512582996
-1.016513128725414,1.6093021077444556,-1.1015317967563454,-2.8577950717747247,-2.7108339045008023,-1.248492964030269
-1.0155706038030914,1.607339825074281,-1.0945612027778753,-2.853154323453804,-2.7019010278521565,-1.2458144983795232
-1.014628078880767,1.6053910861582656,-1.087593101772563,-2.8485161979951927,-2.692984187930829,-1.243125111836927
-1.0136855539584442,1.603455896498557,-1.0806275044949167,-2.843880697031169,-2.684083400993473,-1.2404248005326122
-1.0127430290361217,1.601534261680286,-1.073664421507232,-2.839247822200785,-2.675198683187517,-1.2377135605204992
-1.0118005041137987,1.5996261873716422,-1.0667038631789911,-2.8346175751499008,-2.6663300505506355,-1.2349913877782586
-1.010857979191476,1.5977316793239595,-1.05974583968616,-2.8299899575311867,-2.6574775190101194,-1.232258278207227
-1.0099154542691515,1.595850743371804,-1.0527903610104254,-2.825364971004092,-2.6486411043822318,-1.2295142276322877
-1.0089729293468288,1.5939833854330756,-1.0458374369386407,-2.8207426172348917,-2.639820822371716,-1.2267592318018161
-1.008030404424506,1.592129611509066,-1.038887077061987,-2.816122897896639,-2.6310166885710524,-1.2239932863875729
-1.0070878795021834,1.5902894276845891,-1.0319392907753644,-2.8115058146691756,-2.622228718459953,-1.2212163869845865
-1.0061453545798609,1.5884628401280396,-1.0249940872766914,-2.8068913692391413,-2.6134569274047363,-1.2184285291111017
-1.0052028296575362,1.5866498550915076,-1.0180514755662131,-2.802279563299958,-2.604701330657721,-1.2156297082084506
-1.0042603047352134,1.5848504789108682,-1.0111114644458523,-2.7976703985518587,-2.595961943356719,-1.2128199196409906
-1.0033177798128907,1.583064718005864,-1.0041740625184594,-2.7930638767018374,-2.587238780524323,-1.2099991586959735
-1.002375254890568,1.5812925788802263,-0.9972392781871776,-2.7884599994636794,-2.578531857067401,-1.207167420583453
-1.0014327299682453,1.5795340681217531,-0.9903071196547582,-2.7838587685579586,-2.569841187776513,-1.2043247004362054
-1.0004902050459208,1.5777891924024263,-0.9833775949228576,-2.77926018571201,-2.561166787325282,-1.2014709933095837
-0.999547680123598,1.5760579584784842,-0.9764507117914368,-2.7746642526599774,-2.552508670269918,-1.1986062941814932
-0.9986051552012754,1.574340373190572,-0.9695264778579696,-2.770070971142757,-2.5438668510485396,-1.1957305979521848
-0.9976626302789526,1.5726364434637887,-0.9626049005168608,-2.7654803429080284,-2.535241343980651,-1.1928438994442396
-0.99672010535663,1.5709461763078378,-0.9556859869587314,-2.7608923697102368,-2.5266321632665716,-1.189946193402399
-0.9957775804343072,1.5692695788171076,-0.9487697441697815,-2.7563070533106027,-2.5180393229868887,-1.187037474493495
-0.9948350555119828,1.5676066581707917,-0.9418561789310654,-2.7517243954771042,-2.5094628371018595,-1.1841177373063125
-0.99389253058966,1.5659574216329888,-0.9349452978179328,-2.747144397984518,-2.5009027194509192,-1.181186976351529
-0.9929500056673372,1.5643218765528168,-0.9280371071992328,-2.7425670626143477,-2.4923589837520463,-1.1782451860615308
-0.9920074807450144,1.5627000303645344,-0.9211316132367422,-2.737992391154875,-2.483831643601275,-1.1752923607903405
-0.9910649558226918,1.5610918905876316,-0.9142288218844729,-2.7334203854011396,-2.475320712472104,-1.172328494813508
-0.9901224309003672,1.5594974648269555,-0.9073287388880192,-2.7288510471549285,-2.466826203714972,-1.169353582327973
-0.9891799059780446,1.5579167607728404,-0.9004313697839227,-2.724284378224817,-2.458348130556762,-1.1663676174519768
-0.988237381055722,1.5563497862011977,-0.8935367198989757,-2.7197203804260965,-2.4498865061001744,-1.1633705942248989
-0.9872948561333992,1.5547965489736504,-0.886644794349595,-2.7151590555808247,-2.4414413433232434,-1.1603625066071743
-0.9863523312110763,1.5532570570376458,-0.8797555980411746,-2.7106004055178086,-2.433012655078819,-1.1573433484801627
-0.985409806288752,1.5517313184265809,-0.8728691356674194,-2.7060444320725963,-2.424600454094,-1.1543131136460154
-0.9844672813664292,1.5502193412599252,-0.8659854117097493,-2.701491137087496,-2.4162047529696746,-1.1512717958275707
-0.9835247564441064,1.5487211337433358,-0.85910443043659,-2.6969405224115404,-2.407825564179923,-1.1482193886682046
-0.9825822315217838,1.5472367041687851,-0.8522261959027606,-2.6923925899005092,-2.3994629000715486,-1.145155885731724
-0.9816397065994612,1.5457660609146977,-0.8453507119488455,-2.687847341416918,-2.3911167728635476,-1.1420812805022202
-0.9806971816771384,1.5443092124460598,-0.838477982200549,-2.6833047788300157,-2.38278719464661,-1.138995566383956
-0.979754656754814,1.5428661673145565,-0.8316080100680489,-2.6787649040157864,-2.3744741773826052,-1.1358987367012299
-0.9788121318324912,1.5414369341587069,-0.8247407987454148,-2.6742277188569514,-2.3661777329041196,-1.1327907846982446
-0.9778696069101684,1.5400215217039857,-0.8178763512098965,-2.6696932252429537,-2.357897872913882,-1.129671703538968
-0.9769270819878456,1.5386199387629598,-0.8110146702213681,-2.6651614250699573,-2.349634608984326,-1.1265414863069976
-0.975984557065523,1.537232194235426,-0.8041557583216675,-2.6606323202408566,-2.3413879525570906,-1.1234001260054307
-0.9750420321431984,1.5358582971085288,-0.7972996178339786,-2.6561059126652484,-2.333157914942504,-1.1202476155567196
-0.9740995072208758,1.5344982564569332,-0.7904462508622521,-2.6515822042594914,-2.324944507319183,-1.1170839478025583
-0.9731569822985532,1.5331520814429256,-0.7835956592905116,-2.6470611969466153,-2.316747740733438,-1.1139091155036898
-0.9722144573762304,1.5318197813165602,-0.7767478447823185,-2.6425428926563805,-2.30856762609888,-1.1107231113398204
-0.9712719324539076,1.5305013654158284,-0.7699028087800924,-2.6380272933252567,-2.300404174195922,-1.1075259279094283
-0.9703294075315833,1.5291968431667513,-0.7630605525045521,-2.6335144008964133,-2.2922573956713057,-1.104317557729662
-0.9693868826092604,1.52790622408358,-0.7562210769541053,-2.629004217319752,-2.2841273010376844,-1.1010979932361722
-0.9684443576869376,1.5266295177688909,-0.7493843829042075,-2.624496744551851,-2.2760139006730977,-1.0978672267829601
-0.967501832764615,1.5253667339137535,-0.7425504709068007,-2.6199919845559902,-2.267917204820554,-1.0946252506422367
-0.9665593078422924,1.524117882297891,-0.7357193412896861,-2.6154899393021633,-2.2598372235875805,-1.0913720570042724
-0.9656167829199678,1.522882972789794,-0.7288909941559424,-2.61099061076703,-2.251773966945736,-1.088107637977236
-0.9646742579976452,1.5216620153469078,-0.7220654293833664,-2.6064940009339854,-2.243727444730272,-1.0848319855870776
-0.9637317330753224,1.520455020015759,-0.7152426466238121,-2.6020001117930764,-2.2356976666395703,-1.0815450917773175
-0.9627892081529996,1.5192619969321208,-0.7084226453026525,-2.5975089453410494,-2.2276846422347734,-1.0782469484089285
-0.9618466832306768,1.5180829563211558,-0.7016054246181938,-2.5930205035813363,-2.219688380939348,-1.0749375472601805
-0.9609041583083542,1.5169179084975857,-0.6947909835410847,-2.5885347885240497,-2.211708892038672,-1.071616880026464
-0.9599616333860296,1.515766863865842,-0.6879793208137174,-2.5840518021859653,-2.2037461846795594,-1.0682849383201234
-0.959019108463707,1.5146298329202237,-0.6811704349497163,-2.5795715465905666,-2.195800267869939,-1.064941713670343
-0.9580765835413844,1.513506826245057,-0.6743643242333,-2.575094023767986,-2.1878711504783555,-1.0615871975229287
-0.9571340586190616,1.5123978545148558,-0.6675609867187247,-2.5706192357550224,-2.1799588412335815,-1.0582213812401666
-0.9561915336967388,1.511302928494491,-0.6607604202297502,-2.566147184595153,-2.172063348724241,-1.054844256100662
-0.9552490087744144,1.5102220590393431,-0.6539626223590306,-2.561677872338508,-2.1641846813983787,-1.051455813299165
-0.9543064838520916,1.5091552570954847,-0.6471675904676333,-2.557211301041895,-2.1563228475631178,-1.0480560439464104
-0.9533639589297688,1.5081025336998268,-0.6403753216843764,-2.5527474727687642,-2.1484778553842006,-1.0446449390689374
-0.9524214340074462,1.507063899980312,-0.6335858129053404,-2.5482863895892276,-2.140649712885652,-1.0412224896089155
-0.9514789090851234,1.506039367156049,-0.6267990607933215,-2.543828053580036,-2.1328384279493697,-1.037788686423987
-0.950536384162799,1.5050289465375206,-0.6200150617772373,-2.5393724668246023,-2.1250440083147586,-1.0343435202870817
-0.9495938592404762,1.5040326495267418,-0.6132338120516586,-2.5349196314129907,-2.1172664615784003,-1.030886981886249
-0.9486513343181536,1.5030504876174264,-0.6064553075761865,-2.5304695494418885,-2.1095057951936127,-1.027419061824462
-0.9477088093958308,1.5020824723951751,-0.5996795440749498,-2.526022223014637,-2.101762016470125,-1.023939750619462
-0.946766284473508,1.5011286155376409,-0.5929065170360963,-2.5215776542412023,-2.0940351325737367,-1.0204490387035614
-0.9458237595511854,1.5001889288147123,-0.5861362217112134,-2.517135845238193,-2.086325150525927,-1.0169469164234806
-0.9448812346288608,1.499263424088708,-0.579368653114823,-2.512696798128829,-2.078632077203528,-1.013433374040121
-0.943938709706538,1.4983521133145337,-0.5726038060238878,-2.5082605150429926,-2.070955919338423,-1.009908401728459
-0.9429961847842154,1.4974550085398763,-0.565841674977232,-2.503826998117153,-2.0632966835171107,-1.0063719895772767
-0.9420536598618928,1.4965721219053925,-0.5590822542750612,-2.4993962494944175,-2.055654376180451,-1.002824127589025
-0.94111113493957,1.495703465644887,-0.5523255379784247,-2.494968271324499,-2.048029003623314,-0.9992648056796118
-0.9401686100172456,1.494849052085509,-0.5455715199087215,-2.4905430657637226,-2.04042057199423,-0.9956940136782138
-0.9392260850949228,1.4940088936479288,-0.5388201936472125,-2.4861206349750455,-2.032829087295143,-0.9921117413271168
-0.9382835601726,1.4931830028465412,-0.5320715525344771,-2.4817009811280046,-2.0252545553810175,-0.9885179782814635
-0.9373410352502772,1.492371392289645,-0.5253255896699047,-2.4772841063987543,-2.0176969819595483,-0.9849127141091092
-0.9363985103279546,1.4915740746796455,-0.518582297911253,-2.472870012970035,-2.010156372590898,-0.9812959382903896
-0.93545598540563,1.4907910628132464,-0.5118416698740904,-2.4684587030311884,-2.002632732687334,-0.9776676402179421
-0.9345134604833074,1.490022369581642,-0.505103697931379,-2.4640501787781632,-1.9951260675130231,-0.9740278091965213
-0.9335709355609848,1.48926800797073,-0.4983683742129049,-2.4596444424134747,-1.9876363821836378,-0.9703764344427448
-0.932628410638662,1.4885279910612832,-0.4916356906048579,-2.455241496146231,-1.9801636816661414,-0.966713505084948
-0.9316858857163391,1.4878023320291849,-0.4849056387493139,-2.450841342192128,-1.9727079707785014,-0.9630390101629431
-0.9307433607940148,1.4870910441455962,-0.478178210043774,-2.4464439827734195,-1.9652692541893682,-0.9593529386278232
-0.929800835871692,1.4863941407771917,-0.4714533956407175,-2.442049420118969,-1.957847536417908,-0.9556552793417772
-0.9288583109493692,1.4857116353863402,-0.4647311864470788,-2.4376576564641725,-1.95044282183342,-0.9519460210778323
-0.9279157860270466,1.4850435415313337,-0.4580115731238116,-2.433268694051015,-1.9430551146551445,-0.9482251525196812
