theta_rad,plant_dB,filt1_dB,filt2_dB,casc1_dB,casc2_dB
0.06461087895493205,18.89902842623797,-0.013585625958277725,-4.263161454591652e-05,18.88544280027969,18.898985794623428
0.06539619844820281,18.795032535083514,-0.01391759350232242,-4.4743904349064766e-05,18.781114941581194,18.794987791179167
0.06618151794147357,18.692300551263276,-0.014253557278056574,-4.693378917175438e-05,18.678046993985223,18.692253617474105
0.06696683743474434,18.59080291616225,-0.014593516771172156,-4.920315052575733e-05,18.576209399391075,18.590753713011726
0.0677521569280151,18.49051110484765,-0.014937471461330062,-5.155389270836676e-05,18.47557363338632,18.490459550954938
0.06853747642128587,18.391397578414285,-0.015285420822169953,-5.398794281706819e-05,18.376112157592114,18.391343590471468
0.06932279591455665,18.29343573904469,-0.01563736432131039,-5.650725074493132e-05,18.277798374723375,18.293379231793942
0.07010811540782741,18.196599887600634,-0.015993301420355675,-5.911378920301096e-05,18.180606586180282,18.19654077381143
0.07089343490109817,18.100865183576783,-0.01635323157489784,-6.180955373696967e-05,18.084511952001886,18.100803374023048
0.07167875439436894,18.006207607260286,-0.016717154234520446,-6.459656272442171e-05,17.989490453025766,18.006143010697564
0.0724640738876397,17.912603923952165,-0.017085068842805324,-6.747685740507263e-05,17.895518855109355,17.91253644709476
0.07324939338091047,17.820031650117073,-0.017456974837336266,-7.045250186843636e-05,17.80257467527974,17.819961197615207
0.07403471287418123,17.728469021338114,-0.017832871649696,-7.352558309267073e-05,17.710636149688415,17.728395495755016
0.074820032367452,17.637894961962303,-0.018212758705486214,-7.66982109458126e-05,17.61968220325682,17.63781826375136
0.07560535186072277,17.54828905633093,-0.018596635424313758,-7.997251818605767e-05,17.529692420906613,17.548209083812743
0.07639067135399354,17.45963152149635,-0.018984501219808696,-8.335066049387241e-05,17.44064702027654,17.459548170835856
0.0771759908472643,17.37190318133417,-0.01937635549962196,-8.683481647132798e-05,17.35252682583454,17.371816346517697
0.07796131034053506,17.285085441965904,-0.019772197665434595,-9.042718766651643e-05,17.265313244300472,17.284995014778243
0.07874662983380583,17.19916026841345,-0.020172027112954377,-9.41299985767613e-05,17.178988241300498,17.19906613841487
0.07953194932707659,17.114110162411826,-0.02057584323192493,-9.794549666244576e-05,17.0935343191799,17.114012216915164
0.08031726882034736,17.029918141312102,-0.020983645406134826,-0.00010187595236470839,17.008934495905965,17.029816265359734
0.08110258831361813,16.946567718010723,-0.021395433013421748,-0.00010592365912025619,16.925172284997302,16.946461794351606
0.0818879078068889,16.86404288184597,-0.021811205425662172,-0.00011009093336558069,16.842231676420308,16.863932790912603
0.08267322730015966,16.78232808040606,-0.022230962008796692,-0.00011438011455661404,16.760097118397262,16.7822137002915
0.08345854679343043,16.701408202197317,-0.022654702122820544,-0.00011879356518936063,16.6787535000745,16.701289408632128
0.08424386628670119,16.621268560123966,-0.02308242512179727,-0.00012333367079546702,16.598186135002166,16.62114522645317
0.08502918577997196,16.541894875734375,-0.023514130353861695,-0.0001280028399850562,16.518380745380515,16.541766872894392
